telemetry_id,satellite_id,timestamp,temperature_c,power_usage_w,signal_strength_dbm,data_rate_mbps,storage_utilization_pct,voltage_v,solar_flux_w_m2,operational_status,is_anomaly,year
TLM-0046996,SAT-0008077,2012-10-27,35.2,882.4,-103.3,1108.3,24.9,28.04,1343.3,Retired,False,2012
TLM-0046997,SAT-0067002,1979-02-22,26.5,1879.3,-97.1,1114.1,30.9,28.56,1359.9,Nominal,False,1979
TLM-0046998,SAT-0088732,1985-06-22,24.5,1399.5,-98.1,388.1,83.4,28.34,1354.3,Nominal,False,1985
TLM-0046999,SAT-0054871,2004-03-26,32.0,1520.6,-75.6,1163.7,77.1,28.16,1419.4,Nominal,False,2004
TLM-0047000,SAT-0074316,2014-05-11,35.4,999.3,-87.5,755.0,26.5,28.45,1410.8,Nominal,False,2014
TLM-0047001,SAT-0081222,2011-12-20,37.1,909.5,-105.6,1136.7,55.5,28.08,1289.2,Partially Operational,False,2011
TLM-0047002,SAT-0057890,1999-02-25,36.3,585.0,-89.3,744.0,58.6,27.92,1331.2,Nominal,False,1999
TLM-0047003,SAT-0042441,2022-03-25,29.9,708.4,-89.1,294.3,55.1,28.22,1337.7,Retired,False,2022
TLM-0047004,SAT-0017831,2005-02-17,29.4,1682.4,-65.5,284.1,71.2,28.22,1318.1,Retired,False,2005
TLM-0047005,SAT-0013753,1999-02-19,39.7,1728.6,-104.9,1229.2,69.6,28.59,1404.9,Retired,False,1999
TLM-0047006,SAT-0082698,1960-10-04,45.0,1267.2,-84.5,1074.9,33.6,27.87,1405.6,Failed,False,1960
TLM-0047007,SAT-0051297,2003-07-17,32.7,1007.2,-101.2,804.7,62.9,28.43,1317.9,Nominal,False,2003
TLM-0047008,SAT-0017766,2017-08-19,31.9,1704.1,-68.7,1044.9,21.8,28.52,1286.3,Failed,False,2017
TLM-0047009,SAT-0049083,2006-09-13,20.2,1147.2,-74.7,652.1,71.9,27.89,1366.9,Nominal,False,2006
TLM-0047010,SAT-0051792,2006-03-12,28.3,1338.3,-98.3,1045.1,43.1,27.99,1382.1,Retired,False,2006
TLM-0047011,SAT-0035484,1978-11-28,41.7,1529.4,-100.8,342.6,31.6,27.97,1376.7,Nominal,False,1978
TLM-0047012,SAT-0059102,2024-03-06,34.5,966.7,-87.6,1027.1,72.0,28.51,1286.7,Nominal,False,2024
TLM-0047013,SAT-0078701,2011-10-19,37.7,793.3,-67.0,1120.0,44.1,27.99,1361.7,Nominal,False,2011
TLM-0047014,SAT-0090770,2010-06-05,23.0,1814.6,-102.5,454.6,53.6,27.99,1419.1,Failed,False,2010
TLM-0047015,SAT-0064969,2010-04-12,26.8,2175.4,-70.9,63.7,41.0,28.42,1358.2,Retired,False,2010
TLM-0047016,SAT-0047078,2014-10-06,22.4,359.8,-102.6,535.2,37.6,28.36,1319.1,Nominal,False,2014
TLM-0047017,SAT-0024292,1974-04-07,37.6,818.2,-94.8,751.1,76.3,27.99,1380.2,Partially Operational,False,1974
TLM-0047018,SAT-0049419,1999-12-19,18.3,1491.3,-65.3,734.0,39.8,28.29,1379.2,Nominal,False,1999
TLM-0047019,SAT-0011069,1970-03-09,19.8,1367.0,-74.2,320.0,72.6,27.93,1315.4,Nominal,False,1970
TLM-0047020,SAT-0002852,2004-10-28,41.1,2363.2,-107.1,156.2,49.9,28.55,1297.8,Retired,False,2004
TLM-0047021,SAT-0035386,2024-07-16,18.7,1449.0,-70.3,490.9,25.7,28.13,1302.6,Retired,False,2024
TLM-0047022,SAT-0044159,1990-12-22,33.0,1532.9,-69.9,1224.8,48.2,28.15,1300.9,Nominal,False,1990
TLM-0047023,SAT-0091688,2017-10-07,29.3,2203.0,-108.8,192.3,80.7,28.24,1355.2,Nominal,False,2017
TLM-0047024,SAT-0043672,2022-01-23,35.1,408.5,-102.6,285.5,61.8,27.85,1360.0,Partially Operational,False,2022
TLM-0047025,SAT-0088716,1958-12-10,44.8,853.4,-68.8,725.5,21.7,28.05,1416.5,Nominal,False,1958
TLM-0047026,SAT-0031947,2007-10-07,34.5,950.6,-90.4,1203.9,60.1,27.97,1384.5,Nominal,False,2007
TLM-0047027,SAT-0021584,2012-10-18,28.5,1770.6,-95.6,1151.8,79.5,28.1,1283.2,Failed,False,2012
TLM-0047028,SAT-0079421,1982-11-21,34.4,1334.1,-88.1,453.7,62.0,28.55,1409.9,Failed,False,1982
TLM-0047029,SAT-0066240,1980-10-10,18.0,2220.5,-108.2,341.5,69.2,27.82,1408.3,Failed,False,1980
TLM-0047030,SAT-0048492,2013-06-24,31.9,352.1,-74.7,1121.4,75.1,27.99,1297.6,Retired,False,2013
TLM-0047031,SAT-0042087,2010-12-13,43.2,1403.4,-101.8,605.4,30.6,28.33,1300.0,Nominal,False,2010
TLM-0047032,SAT-0029276,2021-05-11,37.3,808.7,-72.5,178.0,38.8,28.02,1383.2,Nominal,False,2021
TLM-0047033,SAT-0043557,2020-04-26,33.6,1902.2,-90.9,194.7,27.1,28.52,1323.2,Nominal,False,2020
TLM-0047034,SAT-0078247,1993-08-03,18.6,1719.7,-76.0,1163.4,41.8,28.0,1365.8,Nominal,False,1993
TLM-0047035,SAT-0049433,2001-12-23,32.3,1028.5,-106.6,681.5,79.1,28.52,1396.9,Nominal,False,2001
TLM-0047036,SAT-0014106,2023-01-02,36.3,1265.3,-105.0,1110.1,66.8,28.56,1319.0,Nominal,False,2023
TLM-0047037,SAT-0071963,2001-10-15,28.7,2372.4,-83.7,974.5,81.5,27.91,1416.9,Nominal,False,2001
TLM-0047038,SAT-0084207,2020-04-21,43.3,685.3,-81.2,565.4,32.3,28.45,1291.5,Retired,False,2020
TLM-0047039,SAT-0049582,2016-05-11,34.0,1893.9,-90.3,1133.2,49.2,27.92,1288.0,Retired,False,2016
TLM-0047040,SAT-0038952,2007-10-03,27.0,1701.7,-78.1,461.7,47.4,28.16,1324.4,Failed,False,2007
TLM-0047041,SAT-0017411,2016-01-21,76.1,3068.1,-120.9,438.0,99.8,29.29,1410.4,Anomaly,True,2016
TLM-0047042,SAT-0093049,2006-06-16,29.8,2345.3,-99.7,515.1,34.1,28.06,1305.4,Failed,False,2006
TLM-0047043,SAT-0020963,1983-02-07,38.6,1587.4,-86.3,934.7,28.3,28.13,1393.6,Nominal,False,1983
TLM-0047044,SAT-0085401,2020-08-20,41.0,1385.4,-89.4,384.6,42.5,28.16,1360.2,Nominal,False,2020
TLM-0047045,SAT-0083917,2022-07-18,41.8,2349.0,-108.8,1179.9,77.6,28.11,1327.1,Retired,False,2022
TLM-0047046,SAT-0070737,1986-11-23,21.2,410.9,-65.8,98.6,24.0,28.0,1309.7,Nominal,False,1986
TLM-0047047,SAT-0001339,2014-05-25,35.5,1522.4,-80.9,965.2,41.3,28.0,1339.5,Nominal,False,2014
TLM-0047048,SAT-0023042,2017-11-22,79.8,2964.8,-133.0,637.2,75.6,31.36,1379.6,Anomaly,True,2017
TLM-0047049,SAT-0039240,2018-01-06,44.9,2335.8,-99.1,131.7,70.4,28.33,1348.8,Nominal,False,2018
TLM-0047050,SAT-0036784,1997-07-01,32.9,1964.3,-104.3,133.0,67.0,28.53,1295.1,Nominal,False,1997
TLM-0047051,SAT-0092833,2008-04-10,17.7,1194.7,-65.9,808.1,55.2,27.88,1301.5,Nominal,False,2008
TLM-0047052,SAT-0029074,2015-08-19,41.1,952.7,-91.3,1012.5,79.4,27.95,1312.0,Nominal,False,2015
TLM-0047053,SAT-0066101,2021-11-22,36.2,673.5,-71.1,701.6,67.2,28.37,1352.0,In Testing,False,2021
TLM-0047054,SAT-0025085,1991-01-27,36.4,1608.4,-95.7,812.0,79.0,28.25,1349.1,Retired,False,1991
TLM-0047055,SAT-0055234,2010-04-01,29.4,1934.2,-80.1,489.2,42.4,27.96,1290.6,Nominal,False,2010
TLM-0047056,SAT-0051577,2023-07-14,41.6,1990.1,-75.6,642.3,69.4,27.92,1292.3,Nominal,False,2023
TLM-0047057,SAT-0091385,1996-11-08,20.5,1861.7,-107.2,333.7,84.3,27.81,1394.8,Nominal,False,1996
TLM-0047058,SAT-0023934,2014-12-20,32.8,2263.9,-73.3,102.0,54.0,28.27,1364.7,Failed,False,2014
TLM-0047059,SAT-0079801,2020-08-13,25.5,621.6,-108.9,1016.7,64.0,28.27,1331.2,Partially Operational,False,2020
TLM-0047060,SAT-0063391,2014-07-12,73.2,3020.8,-104.3,775.4,77.8,26.37,1329.4,Anomaly,True,2014
TLM-0047061,SAT-0075098,2006-02-15,27.2,889.2,-76.0,115.7,61.7,28.05,1359.9,Nominal,False,2006
TLM-0047062,SAT-0057120,1997-04-25,19.9,1872.4,-80.6,886.3,22.6,27.9,1393.5,Nominal,False,1997
TLM-0047063,SAT-0018694,2017-09-18,29.3,1824.8,-108.2,698.1,32.5,28.33,1321.7,Nominal,False,2017
TLM-0047064,SAT-0006972,2023-02-09,41.6,1586.4,-66.9,95.0,68.5,28.46,1384.5,Nominal,False,2023
TLM-0047065,SAT-0005383,2016-10-06,23.0,1406.4,-98.8,425.9,70.5,27.98,1356.0,Nominal,False,2016
TLM-0047066,SAT-0050685,2011-07-09,40.5,666.2,-72.6,1228.9,76.6,28.57,1313.5,Failed,False,2011
TLM-0047067,SAT-0086631,2020-01-03,23.1,1803.0,-69.6,971.7,39.6,28.25,1316.9,Retired,False,2020
TLM-0047068,SAT-0027519,2005-07-05,34.1,524.0,-104.8,515.1,50.6,28.06,1415.9,Nominal,False,2005
TLM-0047069,SAT-0062099,2013-09-22,33.9,970.5,-85.8,1090.0,22.5,28.13,1282.7,Nominal,False,2013
TLM-0047070,SAT-0045584,2014-04-25,40.3,2251.6,-109.3,978.5,59.9,28.2,1297.0,Retired,False,2014
TLM-0047071,SAT-0023018,2015-01-02,21.5,813.9,-69.1,349.6,78.2,28.43,1380.2,Retired,False,2015
TLM-0047072,SAT-0052684,2011-02-16,18.1,2360.0,-105.2,525.5,70.5,28.2,1324.9,Nominal,False,2011
TLM-0047073,SAT-0011839,2013-01-11,25.3,1153.7,-69.2,494.5,58.6,28.07,1360.6,Nominal,False,2013
TLM-0047074,SAT-0001929,2007-02-15,30.6,562.5,-105.6,870.5,79.2,27.93,1321.1,Nominal,False,2007
TLM-0047075,SAT-0057909,1965-09-26,34.2,410.6,-96.6,660.1,69.3,28.39,1297.2,Retired,False,1965
TLM-0047076,SAT-0016484,2022-07-16,27.6,781.8,-73.8,1224.7,25.4,28.55,1282.8,Nominal,False,2022
TLM-0047077,SAT-0039355,1989-04-22,28.6,723.7,-73.0,859.7,78.9,28.17,1290.5,Retired,False,1989
TLM-0047078,SAT-0048075,2017-08-23,20.5,1656.6,-88.8,109.4,37.4,28.17,1396.4,Retired,False,2017
TLM-0047079,SAT-0072150,2007-01-21,24.6,1985.0,-78.4,272.9,75.7,28.34,1361.5,Failed,False,2007
TLM-0047080,SAT-0055500,1997-01-13,40.1,505.0,-65.9,1021.1,22.1,27.94,1403.5,Failed,False,1997
TLM-0047081,SAT-0088584,2011-05-05,83.0,3167.1,-131.0,666.7,89.5,25.66,1318.8,Anomaly,True,2011
TLM-0047082,SAT-0012525,1985-12-05,26.2,1213.7,-95.1,1000.0,50.5,28.47,1384.1,Nominal,False,1985
TLM-0047083,SAT-0054712,2015-09-24,23.4,1740.3,-107.9,505.4,55.3,27.94,1300.3,Failed,False,2015
TLM-0047084,SAT-0055606,2006-05-07,44.6,2014.7,-104.6,600.5,82.5,28.53,1396.1,Nominal,False,2006
TLM-0047085,SAT-0020872,2005-05-06,27.5,1674.5,-88.2,197.9,22.5,28.25,1388.8,Nominal,False,2005
TLM-0047086,SAT-0050083,2017-12-03,37.6,1631.1,-70.6,1239.5,55.2,27.89,1397.1,Nominal,False,2017
TLM-0047087,SAT-0014868,1995-07-21,43.6,1215.6,-90.5,1128.5,64.5,28.6,1387.4,Nominal,False,1995
TLM-0047088,SAT-0004834,1970-01-14,41.5,887.4,-89.2,896.7,69.4,28.18,1347.3,Failed,False,1970
TLM-0047089,SAT-0085279,1983-08-21,25.8,796.8,-107.5,1175.7,29.6,28.36,1418.2,Nominal,False,1983
TLM-0047090,SAT-0058480,2018-10-20,36.5,609.3,-80.2,844.0,71.7,28.38,1314.4,In Testing,False,2018
TLM-0047091,SAT-0042338,2013-03-20,18.1,2254.5,-75.0,702.3,75.5,27.84,1348.9,Retired,False,2013
TLM-0047092,SAT-0051265,1963-09-20,25.7,424.1,-90.1,945.7,56.8,28.02,1384.2,Partially Operational,False,1963
TLM-0047093,SAT-0092677,2021-07-03,38.1,1354.2,-104.5,528.8,28.4,27.94,1286.5,Failed,False,2021
TLM-0047094,SAT-0077333,2017-10-23,43.9,784.3,-92.9,424.5,21.8,28.22,1393.1,Nominal,False,2017
TLM-0047095,SAT-0007057,2016-08-25,30.5,843.5,-89.2,390.4,58.2,27.94,1289.3,Retired,False,2016
TLM-0047096,SAT-0051792,2006-03-12,22.4,1812.6,-104.8,1092.4,21.7,28.34,1322.7,Retired,False,2006
TLM-0047097,SAT-0072766,2024-04-24,39.9,1414.2,-103.7,1033.1,61.2,28.2,1343.0,Failed,False,2024
TLM-0047098,SAT-0008177,2013-02-10,33.0,833.2,-65.1,1074.2,31.6,28.41,1327.8,Nominal,False,2013
TLM-0047099,SAT-0071791,2014-05-01,37.7,954.0,-106.0,260.2,44.7,27.92,1325.8,Retired,False,2014
TLM-0047100,SAT-0046631,2001-04-07,25.3,1501.8,-80.8,281.3,28.5,28.2,1325.3,In Testing,False,2001
TLM-0047101,SAT-0084515,1988-07-21,42.9,504.3,-104.8,1041.2,23.3,28.28,1414.1,Nominal,False,1988
TLM-0047102,SAT-0046127,1979-06-10,41.8,1863.7,-79.8,385.5,57.8,28.09,1369.1,Nominal,False,1979
TLM-0047103,SAT-0014182,2015-12-22,26.8,900.7,-102.3,1066.0,45.9,28.15,1322.2,Nominal,False,2015
TLM-0047104,SAT-0071477,2022-05-02,39.4,395.0,-67.3,333.0,69.4,27.93,1378.2,Nominal,False,2022
TLM-0047105,SAT-0040558,2016-03-12,31.1,695.9,-89.0,1214.0,51.1,28.52,1291.1,Nominal,False,2016
TLM-0047106,SAT-0045572,2013-10-04,17.5,1852.3,-107.4,1064.3,65.2,28.41,1315.6,In Testing,False,2013
TLM-0047107,SAT-0083288,2020-11-18,25.7,963.3,-81.4,960.0,61.8,27.96,1332.8,Nominal,False,2020
TLM-0047108,SAT-0071101,2009-12-04,39.9,934.4,-104.4,788.1,59.0,28.31,1358.1,Retired,False,2009
TLM-0047109,SAT-0010009,2009-12-17,44.6,2266.6,-96.6,554.1,53.6,28.3,1329.6,Retired,False,2009
TLM-0047110,SAT-0093543,2020-01-25,15.2,871.2,-98.0,281.6,33.5,28.6,1349.7,Nominal,False,2020
TLM-0047111,SAT-0087980,1997-11-20,40.9,602.3,-99.3,688.6,54.7,28.39,1324.1,Retired,False,1997
TLM-0047112,SAT-0073192,2021-12-12,42.9,1419.3,-101.0,826.5,35.6,27.9,1364.6,Nominal,False,2021
TLM-0047113,SAT-0051190,2022-04-23,44.5,1886.3,-76.1,958.0,63.6,27.91,1375.1,Nominal,False,2022
TLM-0047114,SAT-0060127,2015-07-23,15.3,485.9,-101.8,370.2,42.0,28.11,1355.9,Nominal,False,2015
TLM-0047115,SAT-0022814,1998-12-17,37.3,454.1,-75.2,508.9,33.6,27.88,1309.4,Nominal,False,1998
TLM-0047116,SAT-0019918,2017-03-09,39.6,2092.5,-101.7,1087.7,69.3,28.1,1367.6,Retired,False,2017
TLM-0047117,SAT-0069968,1984-06-08,35.7,813.8,-72.8,530.7,59.1,28.27,1408.1,Failed,False,1984
TLM-0047118,SAT-0089376,2013-10-14,22.2,1820.7,-93.4,228.3,60.5,27.96,1345.1,Nominal,False,2013
TLM-0047119,SAT-0049739,2001-07-28,28.9,1294.2,-86.1,1155.8,58.3,28.14,1392.8,Nominal,False,2001
TLM-0047120,SAT-0030848,1978-10-04,40.0,1531.2,-90.5,461.9,42.5,28.6,1288.7,Nominal,False,1978
TLM-0047121,SAT-0063297,2016-07-10,25.0,972.3,-94.0,1228.1,37.1,27.88,1330.5,Nominal,False,2016
TLM-0047122,SAT-0008509,2024-04-05,29.4,1105.8,-67.5,393.4,58.0,28.43,1376.7,Retired,False,2024
TLM-0047123,SAT-0015006,2016-10-15,33.9,660.4,-77.0,252.2,21.8,28.48,1324.8,Nominal,False,2016
TLM-0047124,SAT-0033239,2024-08-26,17.4,1758.9,-107.5,1212.5,28.0,28.58,1288.1,Nominal,False,2024
TLM-0047125,SAT-0029253,2022-03-25,15.1,926.2,-109.9,653.8,49.2,28.56,1354.6,Nominal,False,2022
TLM-0047126,SAT-0020755,2013-01-16,34.3,955.7,-94.3,942.3,29.7,28.35,1342.7,Failed,False,2013
TLM-0047127,SAT-0083199,1979-09-08,39.3,458.4,-69.1,248.0,32.0,28.53,1354.2,Nominal,False,1979
TLM-0047128,SAT-0015134,2004-01-10,28.7,925.1,-90.7,567.1,56.1,28.48,1292.6,Nominal,False,2004
TLM-0047129,SAT-0093458,2009-06-14,36.5,2312.1,-80.9,1026.1,78.6,27.93,1372.7,Retired,False,2009
TLM-0047130,SAT-0056751,2015-02-26,38.0,1885.7,-94.6,812.7,30.3,28.19,1356.5,Nominal,False,2015
TLM-0047131,SAT-0030405,1981-12-06,22.2,1841.8,-92.4,486.8,53.0,28.54,1303.5,Partially Operational,False,1981
TLM-0047132,SAT-0066821,1992-12-05,17.4,774.0,-101.0,791.2,41.7,28.45,1284.5,Nominal,False,1992
TLM-0047133,SAT-0045310,1995-06-10,21.8,555.8,-101.3,347.3,56.9,28.42,1372.3,Nominal,False,1995
TLM-0047134,SAT-0049854,2017-11-20,31.8,1136.2,-83.6,195.1,53.9,27.93,1295.1,Retired,False,2017
TLM-0047135,SAT-0020935,2007-02-07,42.8,1393.5,-65.9,430.3,46.4,28.58,1321.8,Nominal,False,2007
TLM-0047136,SAT-0058345,1978-06-09,36.9,1901.4,-92.6,633.8,27.9,28.39,1372.5,Nominal,False,1978
TLM-0047137,SAT-0005502,2015-07-27,35.4,1842.3,-108.6,1059.1,80.3,27.87,1336.2,Retired,False,2015
TLM-0047138,SAT-0070992,2020-12-06,15.9,1632.6,-78.8,642.8,64.3,28.47,1337.7,In Testing,False,2020
TLM-0047139,SAT-0062455,2011-09-01,29.1,2018.5,-81.5,821.0,77.2,27.85,1287.0,Nominal,False,2011
TLM-0047140,SAT-0072391,2015-01-03,15.8,633.6,-95.2,1110.2,23.7,28.33,1405.4,Retired,False,2015
TLM-0047141,SAT-0088227,1983-04-26,41.9,1452.0,-102.3,458.2,22.7,28.08,1334.4,Nominal,False,1983
TLM-0047142,SAT-0082457,2020-11-04,42.3,1373.9,-95.0,207.3,67.7,28.4,1402.8,Retired,False,2020
TLM-0047143,SAT-0025525,2015-02-25,31.7,1649.7,-87.3,1224.6,63.8,28.24,1359.1,Retired,False,2015
TLM-0047144,SAT-0015793,2020-09-20,15.0,445.5,-99.1,849.9,21.1,28.59,1322.4,Nominal,False,2020
TLM-0047145,SAT-0058184,1990-09-14,24.9,2385.5,-81.7,580.2,38.2,28.17,1370.0,Nominal,False,1990
TLM-0047146,SAT-0080967,1990-10-19,27.6,1916.4,-71.2,644.5,77.8,28.07,1381.8,Nominal,False,1990
TLM-0047147,SAT-0044915,2010-05-20,28.4,1515.6,-109.7,785.3,43.6,27.9,1381.4,Retired,False,2010
TLM-0047148,SAT-0033045,1988-01-10,39.4,2000.8,-75.6,791.5,83.2,28.05,1419.6,Nominal,False,1988
TLM-0047149,SAT-0089606,2008-03-05,42.7,584.0,-80.4,799.7,57.0,27.81,1376.5,Partially Operational,False,2008
TLM-0047150,SAT-0025393,2012-05-27,37.2,389.7,-96.5,587.3,76.8,27.97,1407.3,Failed,False,2012
TLM-0047151,SAT-0052288,2023-11-13,39.1,2004.6,-70.3,840.6,23.0,28.32,1388.2,Partially Operational,False,2023
TLM-0047152,SAT-0050909,1990-02-07,32.0,1244.3,-66.8,431.3,32.9,27.97,1333.1,Nominal,False,1990
TLM-0047153,SAT-0015962,1986-03-24,105.4,2465.2,-123.2,1183.6,54.9,25.55,1289.5,Anomaly,True,1986
TLM-0047154,SAT-0024572,2009-04-15,20.9,1227.3,-89.7,646.1,77.0,28.37,1406.1,Nominal,False,2009
TLM-0047155,SAT-0065128,1983-09-23,18.3,1730.0,-71.6,681.5,21.0,28.25,1381.0,Failed,False,1983
TLM-0047156,SAT-0018385,2021-03-28,22.4,657.2,-108.5,93.6,43.4,28.45,1363.7,Retired,False,2021
TLM-0047157,SAT-0075692,1984-05-20,21.3,1512.3,-71.3,312.2,36.8,28.09,1343.7,Nominal,False,1984
TLM-0047158,SAT-0029264,1980-05-01,36.2,1329.2,-88.1,552.2,42.8,28.52,1342.1,Retired,False,1980
TLM-0047159,SAT-0012842,2015-01-17,34.2,1486.8,-91.4,485.8,69.4,28.39,1384.9,Nominal,False,2015
TLM-0047160,SAT-0081680,2000-06-24,24.4,1039.3,-84.0,555.8,75.4,27.9,1335.8,Nominal,False,2000
TLM-0047161,SAT-0082622,2021-09-22,16.7,2163.0,-107.3,997.3,47.9,27.97,1300.6,Retired,False,2021
TLM-0047162,SAT-0040045,1988-06-14,17.6,1020.3,-93.3,297.2,55.4,28.02,1352.2,Nominal,False,1988
TLM-0047163,SAT-0069531,2013-03-22,27.0,1405.7,-95.6,456.4,48.0,28.32,1380.1,Retired,False,2013
TLM-0047164,SAT-0057572,1981-03-02,23.0,2275.1,-102.3,1047.0,42.0,27.89,1402.4,Nominal,False,1981
TLM-0047165,SAT-0055826,2008-12-25,32.0,547.5,-65.5,1054.6,64.9,28.07,1339.4,Nominal,False,2008
TLM-0047166,SAT-0044801,1991-09-07,29.1,2231.9,-106.8,135.6,84.7,28.26,1387.4,Retired,False,1991
TLM-0047167,SAT-0016461,2021-09-02,26.6,1802.7,-73.3,1244.5,73.5,28.24,1361.8,Nominal,False,2021
TLM-0047168,SAT-0066269,2019-02-11,32.0,1958.3,-77.1,989.6,29.3,28.17,1330.9,Retired,False,2019
TLM-0047169,SAT-0024173,2000-03-27,17.0,1309.7,-69.6,1180.0,73.4,28.5,1398.8,Retired,False,2000
TLM-0047170,SAT-0030476,2011-08-08,21.0,1058.0,-76.0,858.1,83.1,28.11,1360.4,Nominal,False,2011
TLM-0047171,SAT-0009691,2003-06-03,16.4,2345.6,-83.8,1191.4,43.7,28.1,1376.0,Nominal,False,2003
TLM-0047172,SAT-0029949,2006-06-06,42.3,1967.0,-104.9,888.8,20.0,27.95,1291.2,Partially Operational,False,2006
TLM-0047173,SAT-0000870,2024-07-23,38.9,2086.6,-75.3,1182.4,21.1,28.47,1307.4,Retired,False,2024
TLM-0047174,SAT-0044876,2018-03-09,27.0,2112.4,-95.6,569.7,51.0,28.24,1324.9,Nominal,False,2018
TLM-0047175,SAT-0006595,2022-11-28,40.1,1706.6,-88.5,510.0,79.8,28.53,1373.3,Retired,False,2022
TLM-0047176,SAT-0039287,1974-12-16,27.8,1112.1,-79.8,192.2,72.7,28.36,1375.1,Nominal,False,1974
TLM-0047177,SAT-0082669,1989-10-07,42.4,2376.7,-98.8,1138.3,39.1,28.36,1321.2,Retired,False,1989
TLM-0047178,SAT-0032716,2014-01-11,44.5,902.5,-82.6,696.6,41.7,28.23,1405.3,Nominal,False,2014
TLM-0047179,SAT-0078706,1989-04-14,30.4,780.5,-103.1,988.3,33.6,28.5,1368.5,Nominal,False,1989
TLM-0047180,SAT-0008473,1975-09-11,25.5,2104.5,-66.1,588.9,66.2,27.94,1334.3,Failed,False,1975
TLM-0047181,SAT-0076629,1995-02-05,16.3,2361.5,-67.2,543.4,56.4,28.19,1359.6,Failed,False,1995
TLM-0047182,SAT-0074137,1977-07-09,22.3,412.1,-84.3,1055.0,78.4,27.81,1412.8,Nominal,False,1977
TLM-0047183,SAT-0093327,2024-05-20,27.8,2307.5,-74.7,665.3,31.0,28.41,1348.2,Retired,False,2024
TLM-0047184,SAT-0012414,1990-05-05,21.5,1403.4,-80.3,53.2,67.6,27.86,1373.5,Nominal,False,1990
TLM-0047185,SAT-0073523,1995-07-20,24.3,2078.1,-86.5,242.3,69.2,28.34,1402.4,Nominal,False,1995
TLM-0047186,SAT-0071377,2003-06-07,34.6,1815.7,-75.9,152.2,39.8,28.48,1322.3,Nominal,False,2003
TLM-0047187,SAT-0050631,1973-04-27,19.3,1816.7,-97.6,769.3,62.4,28.01,1307.8,Retired,False,1973
TLM-0047188,SAT-0001811,2002-07-06,40.3,1650.6,-65.4,613.3,36.6,28.14,1366.8,Failed,False,2002
TLM-0047189,SAT-0012138,2016-02-11,17.3,2239.7,-100.2,940.8,22.9,28.51,1405.1,Partially Operational,False,2016
TLM-0047190,SAT-0027997,2004-12-13,34.1,2124.0,-76.9,271.9,22.8,27.95,1416.1,Nominal,False,2004
TLM-0047191,SAT-0012302,2009-04-13,16.1,769.4,-83.8,336.5,79.6,28.21,1316.7,Retired,False,2009
TLM-0047192,SAT-0015681,2003-03-19,24.0,490.1,-65.6,488.8,33.8,28.21,1394.4,Failed,False,2003
TLM-0047193,SAT-0059677,2015-03-01,98.7,3097.9,-102.5,148.6,45.2,31.78,1412.3,Anomaly,True,2015
TLM-0047194,SAT-0052117,2011-10-07,44.4,867.9,-68.9,978.5,20.5,28.39,1407.2,Nominal,False,2011
TLM-0047195,SAT-0017594,2019-08-04,32.2,1006.7,-98.3,66.4,68.3,28.21,1368.0,Retired,False,2019
TLM-0047196,SAT-0021804,2024-04-16,29.0,1258.3,-74.8,1207.4,50.4,28.33,1406.7,Nominal,False,2024
TLM-0047197,SAT-0030709,1995-11-07,36.5,1152.4,-99.4,1017.7,37.4,28.44,1405.1,Retired,False,1995
TLM-0047198,SAT-0014204,2019-12-12,31.9,1003.9,-108.4,524.7,84.2,28.07,1392.2,Retired,False,2019
TLM-0047199,SAT-0004526,2021-02-11,38.3,1305.6,-98.8,946.8,59.4,28.08,1322.9,Nominal,False,2021
TLM-0047200,SAT-0040021,2000-03-04,19.5,1470.1,-78.0,114.3,40.6,28.54,1344.6,Failed,False,2000
TLM-0047201,SAT-0087871,1994-05-13,37.4,380.7,-90.5,437.5,25.0,27.91,1338.2,Failed,False,1994
TLM-0047202,SAT-0020131,2005-04-05,35.3,2091.8,-99.3,928.6,84.4,27.99,1286.2,Nominal,False,2005
TLM-0047203,SAT-0043242,2020-03-02,22.4,570.2,-66.1,435.8,40.9,28.0,1396.3,Nominal,False,2020
TLM-0047204,SAT-0078772,1971-02-14,58.4,2540.5,-141.7,124.9,99.8,31.0,1353.3,Anomaly,True,1971
TLM-0047205,SAT-0005402,1980-10-01,36.0,427.3,-105.1,924.0,47.3,27.93,1351.6,Failed,False,1980
TLM-0047206,SAT-0067857,1995-09-11,33.8,1255.7,-84.3,659.6,57.8,28.21,1412.0,Partially Operational,False,1995
TLM-0047207,SAT-0070122,2014-08-01,39.4,1686.1,-108.6,973.9,41.2,28.1,1394.7,Partially Operational,False,2014
TLM-0047208,SAT-0043647,1990-10-27,29.1,1674.9,-88.2,431.0,67.7,27.86,1385.7,Partially Operational,False,1990
TLM-0047209,SAT-0064439,2018-01-27,44.6,1031.7,-79.5,1193.9,46.9,28.25,1387.0,Retired,False,2018
TLM-0047210,SAT-0067816,2023-04-02,25.3,436.0,-88.3,618.7,60.0,28.51,1416.5,Partially Operational,False,2023
TLM-0047211,SAT-0083472,2007-01-08,32.4,2060.8,-102.7,380.1,59.4,28.36,1336.9,Failed,False,2007
TLM-0047212,SAT-0074151,1996-11-11,41.8,593.2,-84.8,615.3,49.0,28.28,1346.2,Nominal,False,1996
TLM-0047213,SAT-0011406,2002-03-09,30.5,1539.5,-94.9,523.4,55.7,28.18,1389.2,Failed,False,2002
