satellite_id,mission_id,satellite_name,country,operator,purpose,launch_date,year,quarter,orbit_type,mass_kg,status
SAT-0014158,MSN-0015052,US-SAT-014158,USA,Boeing,Communications,2024-04-19,2024,2,LEO,410.4,Operational
SAT-0014159,MSN-0015053,CH-SAT-014159,China,CNSA,Navigation,2023-11-27,2023,4,SSO,4455.1,Retired
SAT-0014160,MSN-0015054,RU-SAT-014160,Russia,Roscosmos,Earth Observation,2021-09-21,2021,3,GEO,7565.3,Partially Operational
SAT-0014161,MSN-0015055,IN-SAT-014161,India,ISRO,Earth Observation,1971-10-03,1971,4,LEO,5539.1,In Testing
SAT-0014162,MSN-0015057,US-SAT-014162,USA,SpaceX,Communications,2014-06-04,2014,2,GTO,8973.9,Operational
SAT-0014163,MSN-0015059,BR-SAT-014163,Brazil,AEB,Earth Observation,2018-01-25,2018,1,LEO,2810.9,Failed
SAT-0014164,MSN-0015060,UK-SAT-014164,UK,OneWeb,Communications,2007-08-11,2007,3,GEO,3008.4,Operational
SAT-0014165,MSN-0015061,ES-SAT-014165,ESA,ESA,Earth Observation,2021-11-20,2021,4,LEO,749.7,Operational
SAT-0014166,MSN-0015062,CH-SAT-014166,China,CNSA,Communications,1976-05-07,1976,2,LEO,1200.5,Operational
SAT-0014167,MSN-0015063,GE-SAT-014167,Germany,DLR,Navigation,1996-08-24,1996,3,LEO,8108.8,Retired
SAT-0014168,MSN-0015064,US-SAT-014168,USA,SpaceX,Scientific Research,1995-10-26,1995,4,LEO,5144.4,Operational
SAT-0014169,MSN-0015065,US-SAT-014169,USA,Northrop Grumman,Navigation,2020-12-19,2020,4,LEO,1209.3,Operational
SAT-0014170,MSN-0015066,UK-SAT-014170,UK,OneWeb,Military,2008-03-07,2008,1,MEO,3745.2,Retired
SAT-0014171,MSN-0015067,US-SAT-014171,USA,NASA,Space Exploration,2020-05-02,2020,2,MEO,1627.8,Operational
SAT-0014172,MSN-0015067,US-SAT-014172,USA,NASA,Navigation,2020-05-02,2020,2,MEO,3075.5,Retired
SAT-0014173,MSN-0015068,ES-SAT-014173,ESA,ESA,Scientific Research,2020-08-25,2020,3,GEO,1991.5,Retired
SAT-0014174,MSN-0015069,RU-SAT-014174,Russia,Roscosmos,Scientific Research,2004-12-03,2004,4,GEO,1155.9,Retired
SAT-0014175,MSN-0015071,JA-SAT-014175,Japan,MHI,Communications,2012-01-22,2012,1,LEO,3080.7,Operational
SAT-0014176,MSN-0015071,JA-SAT-014176,Japan,MHI,Military,2012-01-22,2012,1,LEO,2080.2,Operational
SAT-0014177,MSN-0015073,FR-SAT-014177,France,Arianespace,Earth Observation,2004-11-17,2004,4,LEO,5045.3,Partially Operational
SAT-0014178,MSN-0015074,US-SAT-014178,USA,SpaceX,Communications,2006-09-08,2006,3,GEO,1736.4,Retired
SAT-0014179,MSN-0015075,IN-SAT-014179,India,ISRO,Earth Observation,1963-05-10,1963,2,SSO,2412.2,Operational
SAT-0014180,MSN-0015076,IN-SAT-014180,India,ISRO,Communications,2021-05-18,2021,2,GEO,1500.0,Retired
SAT-0014181,MSN-0015077,US-SAT-014181,USA,ULA,Communications,2010-09-07,2010,3,LEO,2137.8,Operational
SAT-0014182,MSN-0015079,US-SAT-014182,USA,Rocket Lab,Navigation,1964-08-12,1964,3,LEO,1566.6,Operational
SAT-0014183,MSN-0015080,CH-SAT-014183,China,GALACTIC ENERGY,Technology Testing,1977-11-19,1977,4,LEO,3010.5,Retired
SAT-0014184,MSN-0015081,RU-SAT-014184,Russia,Roscosmos,Communications,1978-05-01,1978,2,LEO,2854.5,Operational
SAT-0014185,MSN-0015082,RU-SAT-014185,Russia,ISS-Reshetnev,Scientific Research,2010-11-17,2010,4,LEO,904.4,Operational
SAT-0014186,MSN-0015082,RU-SAT-014186,Russia,ISS-Reshetnev,Earth Observation,2010-11-17,2010,4,LEO,875.2,Operational
SAT-0014187,MSN-0015082,RU-SAT-014187,Russia,ISS-Reshetnev,Technology Testing,2010-11-17,2010,4,LEO,486.6,Operational
SAT-0014188,MSN-0015083,CH-SAT-014188,China,CNSA,Military,1977-02-10,1977,1,LEO,1389.2,Operational
SAT-0014189,MSN-0015084,RU-SAT-014189,Russia,ISS-Reshetnev,Navigation,1976-06-21,1976,2,SSO,1453.4,Partially Operational
SAT-0014190,MSN-0015085,US-SAT-014190,USA,Northrop Grumman,Earth Observation,2000-05-23,2000,2,SSO,732.7,Operational
SAT-0014191,MSN-0015086,US-SAT-014191,USA,ULA,Navigation,1986-09-11,1986,3,GEO,1639.6,Retired
SAT-0014192,MSN-0015087,IN-SAT-014192,India,ISRO,Scientific Research,2015-04-01,2015,2,LEO,3063.8,Operational
SAT-0014193,MSN-0015088,US-SAT-014193,USA,ULA,Earth Observation,1991-11-09,1991,4,SSO,2637.4,Failed
SAT-0014194,MSN-0015089,CH-SAT-014194,China,CASC,Earth Observation,1996-04-13,1996,2,GEO,1499.5,Partially Operational
SAT-0014195,MSN-0015090,FR-SAT-014195,France,CNES,Navigation,2009-10-08,2009,4,MEO,58.2,Operational
SAT-0014196,MSN-0015092,CH-SAT-014196,China,GALACTIC ENERGY,Military,2021-08-25,2021,3,LEO,1247.6,Operational
SAT-0014197,MSN-0015094,RU-SAT-014197,Russia,Roscosmos,Scientific Research,1996-04-12,1996,2,LEO,508.5,Operational
SAT-0014198,MSN-0015095,RU-SAT-014198,Russia,Roscosmos,Earth Observation,2003-10-19,2003,4,Heliocentric,1103.8,Operational
SAT-0014199,MSN-0015096,RU-SAT-014199,Russia,ISS-Reshetnev,Scientific Research,1995-03-19,1995,1,LEO,5850.4,Operational
SAT-0014200,MSN-0015097,JA-SAT-014200,Japan,MHI,Communications,2006-10-20,2006,4,LEO,1215.5,Operational
SAT-0014201,MSN-0015098,RU-SAT-014201,Russia,ISS-Reshetnev,Scientific Research,1994-08-07,1994,3,MEO,1952.0,Retired
SAT-0014202,MSN-0015099,RU-SAT-014202,Russia,ISS-Reshetnev,Earth Observation,2014-11-06,2014,4,GEO,6275.8,Retired
SAT-0014203,MSN-0015100,US-SAT-014203,USA,SpaceX,Communications,2015-01-09,2015,1,GTO,1402.2,Partially Operational
SAT-0014204,MSN-0015101,UK-SAT-014204,UK,OneWeb,Scientific Research,2016-08-10,2016,3,LEO,7046.9,Operational
SAT-0014205,MSN-0015103,US-SAT-014205,USA,SpaceX,Military,2015-03-24,2015,1,LEO,1068.5,Operational
SAT-0014206,MSN-0015107,FR-SAT-014206,France,CNES,Earth Observation,2010-04-21,2010,2,GEO,1170.2,Operational
SAT-0014207,MSN-0015109,RU-SAT-014207,Russia,Roscosmos,Communications,2020-05-21,2020,2,SSO,1207.5,In Testing
SAT-0014208,MSN-0015110,UK-SAT-014208,UK,OneWeb,Technology Testing,1985-02-11,1985,1,LEO,1469.2,Failed
SAT-0014209,MSN-0015112,US-SAT-014209,USA,Northrop Grumman,Navigation,2005-11-10,2005,4,GTO,4801.8,Operational
SAT-0014210,MSN-0015113,CH-SAT-014210,China,CASC,Communications,2003-12-19,2003,4,MEO,528.6,In Testing
SAT-0014211,MSN-0015114,US-SAT-014211,USA,Rocket Lab,Weather Monitoring,1989-04-11,1989,2,HEO,3223.6,Failed
SAT-0014212,MSN-0015115,US-SAT-014212,USA,Boeing,Technology Testing,2007-09-13,2007,3,GEO,4826.4,Operational
SAT-0014213,MSN-0015116,US-SAT-014213,USA,Rocket Lab,Communications,1970-11-19,1970,4,GEO,4029.3,Operational
SAT-0014214,MSN-0015117,RU-SAT-014214,Russia,Roscosmos,Weather Monitoring,2021-12-28,2021,4,LEO,4600.2,Operational
SAT-0014215,MSN-0015118,US-SAT-014215,USA,Northrop Grumman,Weather Monitoring,1990-07-20,1990,3,LEO,2162.6,Retired
SAT-0014216,MSN-0015119,CH-SAT-014216,China,CASC,Weather Monitoring,1997-11-24,1997,4,GEO,1469.3,Retired
SAT-0014217,MSN-0015122,US-SAT-014217,USA,SpaceX,Earth Observation,2007-09-01,2007,3,GEO,731.3,Retired
SAT-0014218,MSN-0015123,RU-SAT-014218,Russia,ISS-Reshetnev,Earth Observation,2024-04-01,2024,2,LEO,9548.2,Retired
SAT-0014219,MSN-0015124,IN-SAT-014219,India,ISRO,Earth Observation,2018-06-02,2018,2,LEO,7786.9,Operational
SAT-0014220,MSN-0015125,CH-SAT-014220,China,CASC,Communications,2011-03-20,2011,1,MEO,3133.2,Operational
SAT-0014221,MSN-0015126,IN-SAT-014221,India,ISRO,Communications,2004-11-26,2004,4,MEO,3774.0,Operational
SAT-0014222,MSN-0015127,US-SAT-014222,USA,NASA,Navigation,1988-01-10,1988,1,HEO,249.0,Operational
SAT-0014223,MSN-0015127,US-SAT-014223,USA,NASA,Scientific Research,1988-01-10,1988,1,HEO,491.5,Retired
SAT-0014224,MSN-0015127,US-SAT-014224,USA,NASA,Navigation,1988-01-10,1988,1,HEO,336.8,Operational
SAT-0014225,MSN-0015128,RU-SAT-014225,Russia,Roscosmos,Communications,2005-07-15,2005,3,GTO,5413.4,Failed
SAT-0014226,MSN-0015129,US-SAT-014226,USA,Boeing,Weather Monitoring,1964-12-12,1964,4,GEO,1078.0,Operational
SAT-0014227,MSN-0015130,OT-SAT-014227,Other,Unknown Agency,Earth Observation,2003-07-19,2003,3,SSO,4319.2,Operational
SAT-0014228,MSN-0015131,JA-SAT-014228,Japan,JAXA,Earth Observation,1964-06-27,1964,2,GEO,868.6,Failed
SAT-0014229,MSN-0015132,ES-SAT-014229,ESA,ESA,Communications,2021-09-05,2021,3,LEO,350.8,Retired
SAT-0014230,MSN-0015135,ES-SAT-014230,ESA,ESA,Space Exploration,2021-04-24,2021,2,LEO,2687.6,Operational
SAT-0014231,MSN-0015136,IN-SAT-014231,India,ISRO,Scientific Research,1976-02-15,1976,1,LEO,3039.5,Partially Operational
SAT-0014232,MSN-0015137,US-SAT-014232,USA,NASA,Technology Testing,2022-08-05,2022,3,LEO,2498.3,Operational
SAT-0014233,MSN-0015139,RU-SAT-014233,Russia,Roscosmos,Scientific Research,2010-03-10,2010,1,SSO,5996.2,Failed
SAT-0014234,MSN-0015140,CH-SAT-014234,China,GALACTIC ENERGY,Communications,1995-07-28,1995,3,LEO,1930.0,Retired
SAT-0014235,MSN-0015141,CH-SAT-014235,China,CASIC,Communications,2014-02-14,2014,1,LEO,564.8,Operational
SAT-0014236,MSN-0015143,GE-SAT-014236,Germany,DLR,Communications,1993-09-21,1993,3,SSO,5321.4,Operational
SAT-0014237,MSN-0015144,US-SAT-014237,USA,NASA,Communications,2023-01-18,2023,1,GEO,1727.1,Partially Operational
SAT-0014238,MSN-0015145,JA-SAT-014238,Japan,JAXA,Weather Monitoring,1982-09-03,1982,3,GEO,852.6,Operational
SAT-0014239,MSN-0015146,RU-SAT-014239,Russia,ISS-Reshetnev,Earth Observation,2020-03-16,2020,1,SSO,1852.6,Retired
SAT-0014240,MSN-0015147,US-SAT-014240,USA,Rocket Lab,Navigation,1985-05-12,1985,2,GEO,4971.3,Operational
SAT-0014241,MSN-0015148,RU-SAT-014241,Russia,Roscosmos,Communications,2019-05-13,2019,2,MEO,2096.8,Retired
SAT-0014242,MSN-0015149,FR-SAT-014242,France,CNES,Earth Observation,2004-10-28,2004,4,LEO,38.3,In Testing
SAT-0014243,MSN-0015150,US-SAT-014243,USA,Boeing,Technology Testing,2007-05-10,2007,2,MEO,8143.0,Retired
SAT-0014244,MSN-0015151,IN-SAT-014244,India,ISRO,Weather Monitoring,1969-09-16,1969,3,LEO,3202.9,In Testing
SAT-0014245,MSN-0015152,US-SAT-014245,USA,Northrop Grumman,Military,1977-07-27,1977,3,LEO,2607.3,Retired
SAT-0014246,MSN-0015153,CH-SAT-014246,China,CNSA,Earth Observation,1991-08-17,1991,3,GEO,1620.0,Retired
SAT-0014247,MSN-0015154,JA-SAT-014247,Japan,JAXA,Communications,1994-03-06,1994,1,GEO,566.1,Operational
SAT-0014248,MSN-0015155,IN-SAT-014248,India,ISRO,Earth Observation,1999-08-25,1999,3,LEO,7337.3,Operational
SAT-0014249,MSN-0015157,RU-SAT-014249,Russia,ISS-Reshetnev,Space Exploration,2013-01-10,2013,1,LEO,439.2,Retired
SAT-0014250,MSN-0015158,US-SAT-014250,USA,SpaceX,Earth Observation,2011-06-09,2011,2,LEO,3851.9,Retired
SAT-0014251,MSN-0015159,CH-SAT-014251,China,GALACTIC ENERGY,Weather Monitoring,1994-11-11,1994,4,GEO,3054.6,Operational
SAT-0014252,MSN-0015161,JA-SAT-014252,Japan,JAXA,Earth Observation,2006-04-03,2006,2,LEO,214.5,Operational
SAT-0014253,MSN-0015163,OT-SAT-014253,Other,Unknown Agency,Communications,1976-11-04,1976,4,LEO,1848.0,Operational
SAT-0014254,MSN-0015164,CH-SAT-014254,China,GALACTIC ENERGY,Technology Testing,1964-10-13,1964,4,LEO,457.8,Retired
SAT-0014255,MSN-0015166,RU-SAT-014255,Russia,ISS-Reshetnev,Earth Observation,2015-01-28,2015,1,LEO,367.1,Retired
SAT-0014256,MSN-0015166,RU-SAT-014256,Russia,ISS-Reshetnev,Scientific Research,2015-01-28,2015,1,LEO,451.3,Operational
SAT-0014257,MSN-0015166,RU-SAT-014257,Russia,ISS-Reshetnev,Communications,2015-01-28,2015,1,LEO,106.3,Retired
SAT-0014258,MSN-0015167,RU-SAT-014258,Russia,Roscosmos,Scientific Research,1997-12-08,1997,4,LEO,7569.4,Operational
SAT-0014259,MSN-0015170,US-SAT-014259,USA,Boeing,Communications,1980-06-15,1980,2,SSO,2550.6,Retired
SAT-0014260,MSN-0015172,ES-SAT-014260,ESA,Arianespace,Earth Observation,2021-09-01,2021,3,LEO,2967.3,Partially Operational
SAT-0014261,MSN-0015173,RU-SAT-014261,Russia,ISS-Reshetnev,Navigation,1987-09-05,1987,3,MEO,3767.1,Retired
SAT-0014262,MSN-0015174,US-SAT-014262,USA,Boeing,Space Exploration,2015-10-18,2015,4,LEO,384.5,Failed
SAT-0014263,MSN-0015174,US-SAT-014263,USA,Boeing,Communications,2015-10-18,2015,4,LEO,596.6,Operational
SAT-0014264,MSN-0015174,US-SAT-014264,USA,Boeing,Earth Observation,2015-10-18,2015,4,LEO,488.9,Retired
SAT-0014265,MSN-0015174,US-SAT-014265,USA,Boeing,Communications,2015-10-18,2015,4,LEO,361.3,Operational
SAT-0014266,MSN-0015174,US-SAT-014266,USA,Boeing,Scientific Research,2015-10-18,2015,4,LEO,268.8,Operational
SAT-0014267,MSN-0015174,US-SAT-014267,USA,Boeing,Navigation,2015-10-18,2015,4,LEO,980.5,Operational
SAT-0014268,MSN-0015174,US-SAT-014268,USA,Boeing,Communications,2015-10-18,2015,4,LEO,370.1,In Testing
SAT-0014269,MSN-0015174,US-SAT-014269,USA,Boeing,Communications,2015-10-18,2015,4,LEO,256.6,Failed
SAT-0014270,MSN-0015175,IN-SAT-014270,India,ISRO,Space Exploration,2004-02-27,2004,1,LEO,1715.7,Failed
SAT-0014271,MSN-0015178,IN-SAT-014271,India,ISRO,Navigation,1997-02-08,1997,1,LEO,544.6,Operational
SAT-0014272,MSN-0015179,JA-SAT-014272,Japan,MHI,Weather Monitoring,1972-10-02,1972,4,MEO,2893.7,Retired
SAT-0014273,MSN-0015180,IN-SAT-014273,India,ISRO,Earth Observation,1986-03-20,1986,1,GEO,1029.5,Retired
SAT-0014274,MSN-0015180,IN-SAT-014274,India,ISRO,Communications,1986-03-20,1986,1,GEO,441.8,Operational
SAT-0014275,MSN-0015180,IN-SAT-014275,India,ISRO,Navigation,1986-03-20,1986,1,GEO,543.6,Retired
SAT-0014276,MSN-0015180,IN-SAT-014276,India,ISRO,Earth Observation,1986-03-20,1986,1,GEO,402.9,Operational
SAT-0014277,MSN-0015180,IN-SAT-014277,India,ISRO,Communications,1986-03-20,1986,1,GEO,509.9,Operational
SAT-0014278,MSN-0015180,IN-SAT-014278,India,ISRO,Scientific Research,1986-03-20,1986,1,GEO,595.6,Operational
SAT-0014279,MSN-0015180,IN-SAT-014279,India,ISRO,Earth Observation,1986-03-20,1986,1,GEO,1265.8,Partially Operational
SAT-0014280,MSN-0015180,IN-SAT-014280,India,ISRO,Military,1986-03-20,1986,1,GEO,513.5,Failed
SAT-0014281,MSN-0015181,US-SAT-014281,USA,Northrop Grumman,Earth Observation,2022-07-20,2022,3,LEO,889.0,Retired
SAT-0014282,MSN-0015182,US-SAT-014282,USA,SpaceX,Earth Observation,2003-06-19,2003,2,LEO,28436.7,Operational
SAT-0014283,MSN-0015183,CH-SAT-014283,China,CASC,Earth Observation,1994-10-03,1994,4,HEO,6417.6,Retired
SAT-0014284,MSN-0015184,US-SAT-014284,USA,NASA,Communications,2012-12-03,2012,4,LEO,2077.9,Operational
SAT-0014285,MSN-0015185,CH-SAT-014285,China,CASIC,Earth Observation,2018-11-11,2018,4,HEO,3188.0,Operational
SAT-0014286,MSN-0015186,US-SAT-014286,USA,ULA,Communications,1982-08-06,1982,3,LEO,1008.3,Operational
SAT-0014287,MSN-0015187,ES-SAT-014287,ESA,Arianespace,Earth Observation,1991-05-05,1991,2,GEO,3921.2,Operational
SAT-0014288,MSN-0015188,CH-SAT-014288,China,CNSA,Communications,2009-12-03,2009,4,SSO,11127.8,Retired
SAT-0014289,MSN-0015191,US-SAT-014289,USA,SpaceX,Scientific Research,1994-10-24,1994,4,LEO,1563.4,Operational
SAT-0014290,MSN-0015192,RU-SAT-014290,Russia,ISS-Reshetnev,Communications,2005-01-08,2005,1,GEO,1458.4,Failed
SAT-0014291,MSN-0015193,US-SAT-014291,USA,Rocket Lab,Earth Observation,2024-04-02,2024,2,LEO,1131.2,Operational
SAT-0014292,MSN-0015194,US-SAT-014292,USA,NASA,Communications,2020-05-05,2020,2,MEO,746.4,Retired
SAT-0014293,MSN-0015195,US-SAT-014293,USA,SpaceX,Scientific Research,1981-06-02,1981,2,GEO,5459.9,Operational
SAT-0014294,MSN-0015197,US-SAT-014294,USA,SpaceX,Scientific Research,2006-04-11,2006,2,GEO,6746.8,Operational
SAT-0014295,MSN-0015198,ES-SAT-014295,ESA,ESA,Earth Observation,2017-01-25,2017,1,MEO,6345.4,Retired
SAT-0014296,MSN-0015199,CH-SAT-014296,China,CNSA,Technology Testing,2024-10-24,2024,4,LEO,75.9,Operational
SAT-0014297,MSN-0015201,RU-SAT-014297,Russia,Roscosmos,Earth Observation,2012-10-07,2012,4,LEO,2370.1,Operational
SAT-0014298,MSN-0015202,US-SAT-014298,USA,Northrop Grumman,Communications,1994-08-15,1994,3,GEO,416.0,Operational
SAT-0014299,MSN-0015203,JA-SAT-014299,Japan,JAXA,Navigation,2014-03-04,2014,1,GEO,4053.7,Operational
SAT-0014300,MSN-0015204,US-SAT-014300,USA,ULA,Communications,2005-02-01,2005,1,LEO,1332.0,Retired
SAT-0014301,MSN-0015205,US-SAT-014301,USA,ULA,Weather Monitoring,1974-03-11,1974,1,GEO,1329.0,Retired
SAT-0014302,MSN-0015206,CH-SAT-014302,China,CASC,Scientific Research,2013-11-19,2013,4,LEO,1940.8,Operational
SAT-0014303,MSN-0015207,US-SAT-014303,USA,Boeing,Navigation,2022-02-11,2022,1,GEO,423.2,Operational
SAT-0014304,MSN-0015208,IN-SAT-014304,India,ISRO,Communications,2006-05-20,2006,2,LEO,1517.4,Operational
SAT-0014305,MSN-0015209,CH-SAT-014305,China,CNSA,Scientific Research,1986-12-04,1986,4,LEO,1424.1,Operational
SAT-0014306,MSN-0015211,CH-SAT-014306,China,GALACTIC ENERGY,Earth Observation,1978-08-19,1978,3,GEO,940.9,Operational
SAT-0014307,MSN-0015212,US-SAT-014307,USA,Rocket Lab,Communications,2002-01-11,2002,1,GEO,1675.9,Failed
SAT-0014308,MSN-0015213,JA-SAT-014308,Japan,MHI,Communications,2013-11-11,2013,4,LEO,2009.1,Retired
SAT-0014309,MSN-0015214,US-SAT-014309,USA,Northrop Grumman,Earth Observation,2012-02-06,2012,1,LEO,6440.2,Retired
SAT-0014310,MSN-0015215,US-SAT-014310,USA,Boeing,Communications,1991-08-01,1991,3,LEO,6770.2,Operational
SAT-0014311,MSN-0015216,UA-SAT-014311,UAE,UAESA,Navigation,2011-01-02,2011,1,GEO,686.1,Operational
SAT-0014312,MSN-0015216,UA-SAT-014312,UAE,UAESA,Navigation,2011-01-02,2011,1,GEO,1465.9,Retired
SAT-0014313,MSN-0015216,UA-SAT-014313,UAE,UAESA,Scientific Research,2011-01-02,2011,1,GEO,926.9,Failed
SAT-0014314,MSN-0015216,UA-SAT-014314,UAE,UAESA,Navigation,2011-01-02,2011,1,GEO,1391.0,Operational
SAT-0014315,MSN-0015216,UA-SAT-014315,UAE,UAESA,Earth Observation,2011-01-02,2011,1,GEO,1289.3,Operational
SAT-0014316,MSN-0015217,ES-SAT-014316,ESA,ESA,Technology Testing,2008-08-16,2008,3,LEO,1124.0,Retired
SAT-0014317,MSN-0015218,RU-SAT-014317,Russia,Roscosmos,Communications,2020-01-07,2020,1,Lunar,827.0,Operational
SAT-0014318,MSN-0015221,US-SAT-014318,USA,ULA,Communications,2023-09-22,2023,3,LEO,4376.8,Operational
SAT-0014319,MSN-0015222,IT-SAT-014319,Italy,ASI,Technology Testing,1985-01-01,1985,1,SSO,4440.9,Operational
SAT-0014320,MSN-0015223,CH-SAT-014320,China,GALACTIC ENERGY,Earth Observation,2024-06-25,2024,2,LEO,2367.5,Failed
SAT-0014321,MSN-0015224,RU-SAT-014321,Russia,ISS-Reshetnev,Communications,2015-10-05,2015,4,MEO,6163.4,Failed
SAT-0014322,MSN-0015225,IN-SAT-014322,India,ISRO,Weather Monitoring,2015-01-10,2015,1,GEO,1820.2,Failed
SAT-0014323,MSN-0015226,JA-SAT-014323,Japan,MHI,Navigation,2004-08-18,2004,3,GEO,7994.1,Retired
SAT-0014324,MSN-0015227,RU-SAT-014324,Russia,ISS-Reshetnev,Scientific Research,1989-10-25,1989,4,GEO,2391.8,Retired
SAT-0014325,MSN-0015229,UK-SAT-014325,UK,OneWeb,Scientific Research,2009-12-08,2009,4,LEO,3818.8,Operational
SAT-0014326,MSN-0015230,ES-SAT-014326,ESA,Arianespace,Communications,2011-06-18,2011,2,MEO,3330.8,Retired
SAT-0014327,MSN-0015232,RU-SAT-014327,Russia,ISS-Reshetnev,Weather Monitoring,1961-06-13,1961,2,MEO,226.7,Operational
SAT-0014328,MSN-0015233,IN-SAT-014328,India,ISRO,Communications,2010-04-18,2010,2,GEO,3938.5,Retired
SAT-0014329,MSN-0015235,CH-SAT-014329,China,CNSA,Communications,2001-07-26,2001,3,LEO,4535.4,Retired
SAT-0014330,MSN-0015237,GE-SAT-014330,Germany,DLR,Earth Observation,2011-03-03,2011,1,Heliocentric,1377.8,Retired
SAT-0014331,MSN-0015239,OT-SAT-014331,Other,Unknown Agency,Communications,2021-02-17,2021,1,LEO,2654.7,Operational
SAT-0014332,MSN-0015240,RU-SAT-014332,Russia,ISS-Reshetnev,Scientific Research,2013-03-12,2013,1,GEO,4096.9,Operational
SAT-0014333,MSN-0015241,ES-SAT-014333,ESA,ESA,Earth Observation,2022-11-08,2022,4,LEO,3364.4,Operational
SAT-0014334,MSN-0015242,SO-SAT-014334,South Korea,KARI,Navigation,2022-05-05,2022,2,LEO,323.9,Operational
SAT-0014335,MSN-0015243,US-SAT-014335,USA,SpaceX,Scientific Research,2004-07-12,2004,3,SSO,814.7,Failed
SAT-0014336,MSN-0015243,US-SAT-014336,USA,SpaceX,Communications,2004-07-12,2004,3,SSO,924.2,Operational
SAT-0014337,MSN-0015248,ES-SAT-014337,ESA,Arianespace,Earth Observation,1979-05-01,1979,2,LEO,99.4,Retired
SAT-0014338,MSN-0015250,ES-SAT-014338,ESA,Arianespace,Earth Observation,1989-01-11,1989,1,LEO,5421.1,Operational
SAT-0014339,MSN-0015252,US-SAT-014339,USA,Rocket Lab,Technology Testing,1987-05-14,1987,2,LEO,2351.1,Retired
SAT-0014340,MSN-0015253,RU-SAT-014340,Russia,Roscosmos,Technology Testing,1985-08-10,1985,3,LEO,2143.0,Retired
SAT-0014341,MSN-0015254,CH-SAT-014341,China,CASIC,Military,1988-04-21,1988,2,LEO,8643.1,Retired
SAT-0014342,MSN-0015255,JA-SAT-014342,Japan,MHI,Scientific Research,2018-06-04,2018,2,GEO,2852.7,Retired
SAT-0014343,MSN-0015256,FR-SAT-014343,France,CNES,Communications,2014-06-11,2014,2,GEO,633.1,Operational
SAT-0014344,MSN-0015257,RU-SAT-014344,Russia,ISS-Reshetnev,Weather Monitoring,1996-11-08,1996,4,HEO,2922.7,Operational
SAT-0014345,MSN-0015258,CH-SAT-014345,China,GALACTIC ENERGY,Scientific Research,2017-09-01,2017,3,LEO,671.5,Operational
SAT-0014346,MSN-0015258,CH-SAT-014346,China,GALACTIC ENERGY,Earth Observation,2017-09-01,2017,3,LEO,1284.6,Operational
SAT-0014347,MSN-0015259,US-SAT-014347,USA,Boeing,Weather Monitoring,2006-12-13,2006,4,LEO,1374.9,Retired
SAT-0014348,MSN-0015261,JA-SAT-014348,Japan,MHI,Navigation,1995-08-03,1995,3,LEO,6094.1,Operational
SAT-0014349,MSN-0015262,US-SAT-014349,USA,SpaceX,Navigation,2013-01-16,2013,1,LEO,994.1,Operational
SAT-0014350,MSN-0015263,US-SAT-014350,USA,Rocket Lab,Earth Observation,2020-02-12,2020,1,LEO,623.9,Retired
SAT-0014351,MSN-0015264,US-SAT-014351,USA,Boeing,Earth Observation,1980-10-23,1980,4,LEO,4435.4,Retired
SAT-0014352,MSN-0015265,ES-SAT-014352,ESA,Arianespace,Space Exploration,2021-01-15,2021,1,GEO,1916.0,Operational
SAT-0014353,MSN-0015266,RU-SAT-014353,Russia,ISS-Reshetnev,Scientific Research,1972-09-07,1972,3,LEO,7944.2,Retired
SAT-0014354,MSN-0015267,RU-SAT-014354,Russia,ISS-Reshetnev,Communications,2016-06-18,2016,2,LEO,637.3,Operational
SAT-0014355,MSN-0015268,GE-SAT-014355,Germany,DLR,Scientific Research,2024-07-05,2024,3,LEO,530.5,Failed
SAT-0014356,MSN-0015269,US-SAT-014356,USA,ULA,Communications,2012-10-04,2012,4,LEO,6498.1,Retired
SAT-0014357,MSN-0015270,UA-SAT-014357,UAE,UAESA,Earth Observation,1999-07-11,1999,3,SSO,4928.4,Retired
SAT-0014358,MSN-0015271,RU-SAT-014358,Russia,ISS-Reshetnev,Communications,1994-09-01,1994,3,LEO,11874.7,Retired
SAT-0014359,MSN-0015272,RU-SAT-014359,Russia,Roscosmos,Communications,2013-02-18,2013,1,LEO,1162.9,Retired
SAT-0014360,MSN-0015273,CH-SAT-014360,China,CASC,Space Exploration,1987-07-20,1987,3,GEO,2177.3,Operational
SAT-0014361,MSN-0015274,CH-SAT-014361,China,CNSA,Military,2006-09-15,2006,3,GEO,689.4,Retired
SAT-0014362,MSN-0015275,RU-SAT-014362,Russia,Roscosmos,Navigation,1987-06-15,1987,2,GEO,1324.3,Failed
SAT-0014363,MSN-0015276,IN-SAT-014363,India,ISRO,Earth Observation,1998-10-24,1998,4,SSO,65.2,Operational
SAT-0014364,MSN-0015278,ES-SAT-014364,ESA,Arianespace,Communications,2008-04-17,2008,2,GEO,5209.0,Operational
