mission_id,mission_name,launch_date,year,quarter,month,country,agency,mission_type,launch_vehicle,orbit,payload_mass_kg,success,cost_million_usd
MSN-0015068,ESA-SCI-2020-15068,2020-08-25,2020,3,8,ESA,ESA,Science,Ariane 5,GEO,50.0,True,0.1
MSN-0015069,Russia-EAR-2004-15069,2004-12-03,2004,4,12,Russia,Roscosmos,Earth Observation,Long March 3,GEO,1172.3,True,1.22
MSN-0015070,UK-CRE-1977-15070,1977-10-06,1977,4,10,UK,UKSA,Crewed Mission,Long March 3,GEO,8820.2,False,18.58
MSN-0015071,Japan-COM-2012-15071,2012-01-22,2012,1,1,Japan,MHI,Communications,Antares,LEO,6957.6,True,8.08
MSN-0015072,USA-CRE-1979-15072,1979-10-26,1979,4,10,USA,SpaceX,Crewed Mission,PSLV,LEO,15947.6,False,23.51
MSN-0015073,France-MIL-2004-15073,2004-11-17,2004,4,11,France,Arianespace,Military Reconnaissance,Atlas V,LEO,878.5,True,2.03
MSN-0015074,USA-WEA-2006-15074,2006-09-08,2006,3,9,USA,SpaceX,Weather,Antares,GEO,1836.5,True,4.37
MSN-0015075,India-NAV-1963-15075,1963-05-10,1963,2,5,India,ISRO,Navigation,Atlas V,SSO,2394.5,True,6.28
MSN-0015076,India-WEA-2021-15076,2021-05-18,2021,2,5,India,ISRO,Weather,Ariane 6,GEO,884.2,True,1.69
MSN-0015077,USA-NAV-2010-15077,2010-09-07,2010,3,9,USA,ULA,Navigation,Falcon 9,LEO,2359.5,True,1.65
MSN-0015078,USA-CRE-2012-15078,2012-11-03,2012,4,11,USA,NASA,Crewed Mission,PSLV,SSO,16648.3,True,25.72
MSN-0015079,USA-WEA-1964-15079,1964-08-12,1964,3,8,USA,Rocket Lab,Weather,Ariane 6,LEO,1448.1,True,4.01
MSN-0015080,China-COM-1977-15080,1977-11-19,1977,4,11,China,GALACTIC ENERGY,Communications,Ariane 5,LEO,4929.3,True,5.74
MSN-0015081,Russia-NAV-1978-15081,1978-05-01,1978,2,5,Russia,Roscosmos,Navigation,PSLV,LEO,1978.9,True,1.75
MSN-0015082,Russia-EAR-2010-15082,2010-11-17,2010,4,11,Russia,ISS-Reshetnev,Earth Observation,Angara,LEO,1402.4,True,2.79
MSN-0015083,China-SCI-1977-15083,1977-02-10,1977,1,2,China,CNSA,Science,Electron,LEO,2465.1,True,2.82
MSN-0015084,Russia-NAV-1976-15084,1976-06-21,1976,2,6,Russia,ISS-Reshetnev,Navigation,Long March 7,SSO,1966.9,True,2.24
MSN-0015085,USA-SCI-2000-15085,2000-05-23,2000,2,5,USA,Northrop Grumman,Science,Angara,SSO,3034.4,True,7.74
MSN-0015086,USA-EAR-1986-15086,1986-09-11,1986,3,9,USA,ULA,Earth Observation,NURI,GEO,804.1,True,2.28
MSN-0015087,India-SCI-2015-15087,2015-04-01,2015,2,4,India,ISRO,Science,Delta IV,LEO,1397.9,True,1.02
MSN-0015088,USA-NAV-1991-15088,1991-11-09,1991,4,11,USA,ULA,Navigation,Antares,SSO,1629.9,True,4.08
MSN-0015089,China-SCI-1996-15089,1996-04-13,1996,2,4,China,CASC,Science,PSLV,GEO,2152.2,True,4.8
MSN-0015090,France-SCI-2009-15090,2009-10-08,2009,4,10,France,CNES,Science,Shavit,MEO,1235.2,True,1.82
MSN-0015091,Russia-SUP-1979-15091,1979-02-05,1979,1,2,Russia,ISS-Reshetnev,Supply/Resupply,Antares,HEO,7078.9,False,3.66
MSN-0015092,China-EAR-2021-15092,2021-08-25,2021,3,8,China,GALACTIC ENERGY,Earth Observation,Shavit,LEO,1214.1,True,0.93
MSN-0015093,USA-CRE-2009-15093,2009-03-08,2009,1,3,USA,Boeing,Crewed Mission,Electron,LEO,16444.9,False,40.09
MSN-0015094,Russia-TEC-1996-15094,1996-04-12,1996,2,4,Russia,Roscosmos,Technology Demonstration,H-IIA,LEO,708.5,True,0.61
MSN-0015095,Russia-NAV-2003-15095,2003-10-19,2003,4,10,Russia,Roscosmos,Navigation,Ariane 6,Heliocentric,1573.9,True,1.51
MSN-0015096,Russia-MIL-1995-15096,1995-03-19,1995,1,3,Russia,ISS-Reshetnev,Military Reconnaissance,Long March 5,LEO,3569.0,True,2.39
MSN-0015097,Japan-SCI-2006-15097,2006-10-20,2006,4,10,Japan,MHI,Science,Other,LEO,910.2,True,1.25
MSN-0015098,Russia-EAR-1994-15098,1994-08-07,1994,3,8,Russia,ISS-Reshetnev,Earth Observation,Proton-M,MEO,1506.9,True,2.59
MSN-0015099,Russia-COM-2014-15099,2014-11-06,2014,4,11,Russia,ISS-Reshetnev,Communications,Other,GEO,5187.4,True,5.86
MSN-0015100,USA-NAV-2015-15100,2015-01-09,2015,1,1,USA,SpaceX,Navigation,Soyuz,GTO,1957.8,True,5.81
MSN-0015101,UK-COM-2016-15101,2016-08-10,2016,3,8,UK,OneWeb,Communications,Ariane 5,LEO,5520.7,True,4.9
MSN-0015102,China-DEE-1999-15102,1999-08-19,1999,3,8,China,CASC,Deep Space,Other,GEO,6571.9,False,6.97
MSN-0015103,USA-WEA-2015-15103,2015-03-24,2015,1,3,USA,SpaceX,Weather,Angara,LEO,1222.6,True,2.89
MSN-0015104,USA-COM-1974-15104,1974-01-15,1974,1,1,USA,Northrop Grumman,Communications,Angara,LEO,500.3,False,0.4
MSN-0015105,Russia-WEA-1980-15105,1980-09-27,1980,3,9,Russia,Roscosmos,Weather,Ariane 5,LEO,164.9,False,0.12
MSN-0015106,China-DEE-1960-15106,1960-07-14,1960,3,7,China,CASIC,Deep Space,Ariane 5,LEO,2079.6,False,3.02
MSN-0015107,France-MIL-2010-15107,2010-04-21,2010,2,4,France,CNES,Military Reconnaissance,Falcon Heavy,GEO,9085.6,True,8.99
MSN-0015108,Russia-CRE-2019-15108,2019-12-12,2019,4,12,Russia,ISS-Reshetnev,Crewed Mission,Long March 7,LEO,13240.8,True,9.07
MSN-0015109,Russia-SCI-2020-15109,2020-05-21,2020,2,5,Russia,Roscosmos,Science,Proton-M,SSO,2362.5,True,3.08
MSN-0015110,UK-EAR-1985-15110,1985-02-11,1985,1,2,UK,OneWeb,Earth Observation,H-IIA,LEO,1595.7,True,2.2
MSN-0015111,USA-COM-1992-15111,1992-09-24,1992,3,9,USA,NASA,Communications,Atlas V,LEO,3112.0,False,2.63
MSN-0015112,USA-COM-2005-15112,2005-11-10,2005,4,11,USA,Northrop Grumman,Communications,H-IIA,GTO,5318.0,True,8.93
MSN-0015113,China-EAR-2003-15113,2003-12-19,2003,4,12,China,CASC,Earth Observation,PSLV,MEO,1418.1,True,1.23
MSN-0015114,USA-NAV-1989-15114,1989-04-11,1989,2,4,USA,Rocket Lab,Navigation,Falcon 9,HEO,1329.1,True,1.58
MSN-0015115,USA-MIL-2007-15115,2007-09-13,2007,3,9,USA,Boeing,Military Reconnaissance,H3,GEO,4295.4,True,9.92
MSN-0015116,USA-SCI-1970-15116,1970-11-19,1970,4,11,USA,Rocket Lab,Science,Atlas V,GEO,3373.5,True,6.99
MSN-0015117,Russia-COM-2021-15117,2021-12-28,2021,4,12,Russia,Roscosmos,Communications,Atlas V,LEO,7357.0,True,13.68
MSN-0015118,USA-NAV-1990-15118,1990-07-20,1990,3,7,USA,Northrop Grumman,Navigation,Ariane 6,LEO,3077.5,True,1.76
MSN-0015119,China-SCI-1997-15119,1997-11-24,1997,4,11,China,CASC,Science,Ariane 6,GEO,1718.7,True,2.38
MSN-0015120,Japan-MIL-1996-15120,1996-06-25,1996,2,6,Japan,MHI,Military Reconnaissance,Falcon Heavy,LEO,5753.0,False,16.86
MSN-0015121,USA-SUP-2023-15121,2023-01-17,2023,1,1,USA,Rocket Lab,Supply/Resupply,Soyuz,LEO,1770.1,True,1.15
MSN-0015122,USA-WEA-2007-15122,2007-09-01,2007,3,9,USA,SpaceX,Weather,Other,GEO,1414.7,True,3.33
MSN-0015123,Russia-COM-2024-15123,2024-04-01,2024,2,4,Russia,ISS-Reshetnev,Communications,Soyuz,LEO,6738.3,True,5.24
MSN-0015124,India-COM-2018-15124,2018-06-02,2018,2,6,India,ISRO,Communications,Angara,LEO,1140.8,True,1.65
MSN-0015125,China-SCI-2011-15125,2011-03-20,2011,1,3,China,CASC,Science,Ariane 5,MEO,2633.6,True,5.72
MSN-0015126,India-COM-2004-15126,2004-11-26,2004,4,11,India,ISRO,Communications,Long March 5,MEO,4936.0,True,4.58
MSN-0015127,USA-EAR-1988-15127,1988-01-10,1988,1,1,USA,NASA,Earth Observation,Angara,HEO,1773.5,True,3.47
MSN-0015128,Russia-COM-2005-15128,2005-07-15,2005,3,7,Russia,Roscosmos,Communications,GSLV,GTO,3772.1,False,5.28
MSN-0015129,USA-SCI-1964-15129,1964-12-12,1964,4,12,USA,Boeing,Science,Long March 2,GEO,450.4,True,0.37
MSN-0015130,Other-COM-2003-15130,2003-07-19,2003,3,7,Other,Unknown Agency,Communications,Proton-M,SSO,5990.0,True,5.29
MSN-0015131,Japan-EAR-1964-15131,1964-06-27,1964,2,6,Japan,JAXA,Earth Observation,Antares,GEO,1352.5,True,3.8
MSN-0015132,ESA-TEC-2021-15132,2021-09-05,2021,3,9,ESA,ESA,Technology Demonstration,Ariane 6,LEO,414.8,True,0.95
MSN-0015133,USA-DEE-1995-15133,1995-04-03,1995,2,4,USA,Boeing,Deep Space,Vulcan Centaur,LEO,3437.1,True,1.81
MSN-0015134,Russia-SUP-1993-15134,1993-06-13,1993,2,6,Russia,ISS-Reshetnev,Supply/Resupply,Antares,GEO,8113.7,True,14.65
MSN-0015135,ESA-MIL-2021-15135,2021-04-24,2021,2,4,ESA,ESA,Military Reconnaissance,PSLV,LEO,1743.7,True,1.26
MSN-0015136,India-MIL-1976-15136,1976-02-15,1976,1,2,India,ISRO,Military Reconnaissance,Ariane 5,LEO,4100.6,True,5.67
MSN-0015137,USA-COM-2022-15137,2022-08-05,2022,3,8,USA,NASA,Communications,Soyuz,LEO,2896.3,True,7.98
MSN-0015138,USA-EAR-2003-15138,2003-11-28,2003,4,11,USA,NASA,Earth Observation,Long March 7,LEO,2578.4,False,3.97
MSN-0015139,Russia-COM-2010-15139,2010-03-10,2010,1,3,Russia,Roscosmos,Communications,Other,SSO,5011.2,True,4.8
MSN-0015140,China-SCI-1995-15140,1995-07-28,1995,3,7,China,GALACTIC ENERGY,Science,Ariane 5,LEO,1820.1,True,2.53
MSN-0015141,China-TEC-2014-15141,2014-02-14,2014,1,2,China,CASIC,Technology Demonstration,Delta IV,LEO,516.1,True,1.29
MSN-0015142,Canada-SUP-2008-15142,2008-06-19,2008,2,6,Canada,CSA,Supply/Resupply,GSLV,LEO,11544.3,True,12.57
MSN-0015143,Germany-MIL-1993-15143,1993-09-21,1993,3,9,Germany,DLR,Military Reconnaissance,PSLV,SSO,4643.0,True,13.3
MSN-0015144,USA-EAR-2023-15144,2023-01-18,2023,1,1,USA,NASA,Earth Observation,Long March 2,GEO,2621.1,True,1.9
MSN-0015145,Japan-TEC-1982-15145,1982-09-03,1982,3,9,Japan,JAXA,Technology Demonstration,NURI,GEO,1098.0,True,1.52
MSN-0015146,Russia-SCI-2020-15146,2020-03-16,2020,1,3,Russia,ISS-Reshetnev,Science,Electron,SSO,1753.0,True,2.91
MSN-0015147,USA-COM-1985-15147,1985-05-12,1985,2,5,USA,Rocket Lab,Communications,H-IIA,GEO,5936.2,True,5.14
MSN-0015148,Russia-SCI-2019-15148,2019-05-13,2019,2,5,Russia,Roscosmos,Science,Shavit,MEO,248.7,True,0.22
MSN-0015149,France-TEC-2004-15149,2004-10-28,2004,4,10,France,CNES,Technology Demonstration,Delta IV,LEO,456.5,True,1.23
MSN-0015150,USA-COM-2007-15150,2007-05-10,2007,2,5,USA,Boeing,Communications,GSLV,MEO,6431.6,True,15.65
MSN-0015151,India-SCI-1969-15151,1969-09-16,1969,3,9,India,ISRO,Science,PSLV,LEO,1868.0,True,2.44
MSN-0015152,USA-EAR-1977-15152,1977-07-27,1977,3,7,USA,Northrop Grumman,Earth Observation,H3,LEO,50.0,True,0.06
MSN-0015153,China-EAR-1991-15153,1991-08-17,1991,3,8,China,CNSA,Earth Observation,Delta IV,GEO,1864.8,True,3.36
MSN-0015154,Japan-SCI-1994-15154,1994-03-06,1994,1,3,Japan,JAXA,Science,PSLV,GEO,1833.2,True,4.69
MSN-0015155,India-COM-1999-15155,1999-08-25,1999,3,8,India,ISRO,Communications,GSLV,LEO,5073.3,True,13.14
MSN-0015156,Japan-CRE-2007-15156,2007-12-07,2007,4,12,Japan,MHI,Crewed Mission,H-IIA,LEO,19960.1,True,21.38
MSN-0015157,Russia-TEC-2013-15157,2013-01-10,2013,1,1,Russia,ISS-Reshetnev,Technology Demonstration,Other,LEO,465.5,True,0.76
MSN-0015158,USA-SCI-2011-15158,2011-06-09,2011,2,6,USA,SpaceX,Science,NURI,LEO,1789.2,True,4.15
MSN-0015159,China-EAR-1994-15159,1994-11-11,1994,4,11,China,GALACTIC ENERGY,Earth Observation,Ariane 6,GEO,1602.6,True,2.01
MSN-0015160,UK-COM-1971-15160,1971-10-18,1971,4,10,UK,UKSA,Communications,GSLV,LEO,3393.4,False,6.21
MSN-0015161,Japan-SCI-2006-15161,2006-04-03,2006,2,4,Japan,JAXA,Science,Long March 2,LEO,794.5,True,2.19
MSN-0015162,ESA-TEC-1992-15162,1992-09-26,1992,3,9,ESA,Arianespace,Technology Demonstration,H-IIA,GEO,206.2,False,0.47
MSN-0015163,Other-SCI-1976-15163,1976-11-04,1976,4,11,Other,Unknown Agency,Science,Ariane 5,LEO,1140.3,True,2.6
MSN-0015164,China-TEC-1964-15164,1964-10-13,1964,4,10,China,GALACTIC ENERGY,Technology Demonstration,H3,LEO,888.0,True,1.88
MSN-0015165,India-CRE-1985-15165,1985-12-07,1985,4,12,India,ISRO,Crewed Mission,H-IIA,LEO,18006.6,True,24.61
MSN-0015166,Russia-EAR-2015-15166,2015-01-28,2015,1,1,Russia,ISS-Reshetnev,Earth Observation,Long March 2,LEO,1689.8,True,2.47
MSN-0015167,Russia-COM-1997-15167,1997-12-08,1997,4,12,Russia,Roscosmos,Communications,Falcon Heavy,LEO,5450.3,False,12.9
MSN-0015168,France-COM-1993-15168,1993-06-01,1993,2,6,France,CNES,Communications,Shavit,GEO,5089.2,False,3.1
MSN-0015169,USA-TEC-1998-15169,1998-02-18,1998,1,2,USA,Northrop Grumman,Technology Demonstration,Falcon 9,SSO,93.2,False,0.13
MSN-0015170,USA-SCI-1980-15170,1980-06-15,1980,2,6,USA,Boeing,Science,Long March 2,SSO,3771.9,True,9.81
MSN-0015171,ESA-CRE-2015-15171,2015-11-01,2015,4,11,ESA,Arianespace,Crewed Mission,Long March 2,LEO,8284.4,True,14.37
MSN-0015172,ESA-NAV-2021-15172,2021-09-01,2021,3,9,ESA,Arianespace,Navigation,Long March 3,LEO,1386.7,True,1.93
MSN-0015173,Russia-MIL-1987-15173,1987-09-05,1987,3,9,Russia,ISS-Reshetnev,Military Reconnaissance,NURI,MEO,3251.6,True,8.3
MSN-0015174,USA-COM-2015-15174,2015-10-18,2015,4,10,USA,Boeing,Communications,Ariane 5,LEO,3698.7,True,9.24
MSN-0015175,India-SCI-2004-15175,2004-02-27,2004,1,2,India,ISRO,Science,Long March 5,LEO,2027.5,True,3.04
MSN-0015176,France-NAV-2008-15176,2008-05-07,2008,2,5,France,CNES,Navigation,Angara,GEO,2418.0,False,3.43
MSN-0015177,USA-SUP-2017-15177,2017-09-27,2017,3,9,USA,Rocket Lab,Supply/Resupply,Long March 3,MEO,7171.4,True,15.62
MSN-0015178,India-TEC-1997-15178,1997-02-08,1997,1,2,India,ISRO,Technology Demonstration,PSLV,LEO,285.4,True,0.29
MSN-0015179,Japan-NAV-1972-15179,1972-10-02,1972,4,10,Japan,MHI,Navigation,Falcon 9,MEO,2154.4,True,2.35
MSN-0015180,India-COM-1986-15180,1986-03-20,1986,1,3,India,ISRO,Communications,Falcon 9,GEO,50.0,True,0.07
MSN-0015181,USA-TEC-2022-15181,2022-07-20,2022,3,7,USA,Northrop Grumman,Technology Demonstration,Falcon Heavy,LEO,550.8,True,0.57
MSN-0015182,USA-SPA-2003-15182,2003-06-19,2003,2,6,USA,SpaceX,Space Station,Long March 7,LEO,7558.5,True,20.37
MSN-0015183,China-COM-1994-15183,1994-10-03,1994,4,10,China,CASC,Communications,Long March 5,HEO,3896.2,True,6.23
MSN-0015184,USA-NAV-2012-15184,2012-12-03,2012,4,12,USA,NASA,Navigation,Ariane 6,LEO,2619.0,True,5.21
MSN-0015185,China-COM-2018-15185,2018-11-11,2018,4,11,China,CASIC,Communications,Falcon 9,HEO,6305.6,True,4.23
MSN-0015186,USA-EAR-1982-15186,1982-08-06,1982,3,8,USA,ULA,Earth Observation,Falcon 9,LEO,442.4,True,1.09
MSN-0015187,ESA-COM-1991-15187,1991-05-05,1991,2,5,ESA,Arianespace,Communications,Long March 3,GEO,3278.8,True,4.74
MSN-0015188,China-COM-2009-15188,2009-12-03,2009,4,12,China,CNSA,Communications,Angara,SSO,5806.7,False,13.61
MSN-0015189,Russia-CRE-2012-15189,2012-03-24,2012,1,3,Russia,ISS-Reshetnev,Crewed Mission,Other,MEO,1251.6,True,1.87
MSN-0015190,Russia-EAR-1982-15190,1982-03-21,1982,1,3,Russia,Roscosmos,Earth Observation,H-IIA,SSO,1182.9,False,1.43
MSN-0015191,USA-EAR-1994-15191,1994-10-24,1994,4,10,USA,SpaceX,Earth Observation,NURI,LEO,1214.6,True,1.8
MSN-0015192,Russia-EAR-2005-15192,2005-01-08,2005,1,1,Russia,ISS-Reshetnev,Earth Observation,Electron,GEO,721.5,True,1.28
MSN-0015193,USA-SCI-2024-15193,2024-04-02,2024,2,4,USA,Rocket Lab,Science,Ariane 5,LEO,545.8,True,1.34
MSN-0015194,USA-EAR-2020-15194,2020-05-05,2020,2,5,USA,NASA,Earth Observation,Ariane 6,MEO,2858.5,True,1.45
MSN-0015195,USA-MIL-1981-15195,1981-06-02,1981,2,6,USA,SpaceX,Military Reconnaissance,H3,GEO,273.5,True,0.24
MSN-0015196,Japan-SUP-1970-15196,1970-04-26,1970,2,4,Japan,MHI,Supply/Resupply,H3,LEO,7266.9,True,19.17
MSN-0015197,USA-COM-2006-15197,2006-04-11,2006,2,4,USA,SpaceX,Communications,Soyuz,GEO,6642.8,True,15.59
MSN-0015198,ESA-COM-2017-15198,2017-01-25,2017,1,1,ESA,ESA,Communications,Long March 5,MEO,2329.8,True,2.04
MSN-0015199,China-EAR-2024-15199,2024-10-24,2024,4,10,China,CNSA,Earth Observation,Other,LEO,1520.5,True,0.93
MSN-0015200,USA-TEC-1999-15200,1999-10-01,1999,4,10,USA,Rocket Lab,Technology Demonstration,Shavit,GEO,523.2,False,0.91
MSN-0015201,Russia-NAV-2012-15201,2012-10-07,2012,4,10,Russia,Roscosmos,Navigation,Electron,LEO,4133.3,True,3.29
MSN-0015202,USA-NAV-1994-15202,1994-08-15,1994,3,8,USA,Northrop Grumman,Navigation,Shavit,GEO,1755.8,True,4.94
MSN-0015203,Japan-MIL-2014-15203,2014-03-04,2014,1,3,Japan,JAXA,Military Reconnaissance,Other,GEO,6438.8,True,5.52
MSN-0015204,USA-EAR-2005-15204,2005-02-01,2005,1,2,USA,ULA,Earth Observation,Long March 7,LEO,244.3,True,0.52
MSN-0015205,USA-EAR-1974-15205,1974-03-11,1974,1,3,USA,ULA,Earth Observation,Ariane 5,GEO,3167.6,True,1.66
MSN-0015206,China-EAR-2013-15206,2013-11-19,2013,4,11,China,CASC,Earth Observation,NURI,LEO,1090.7,True,1.6
MSN-0015207,USA-EAR-2022-15207,2022-02-11,2022,1,2,USA,Boeing,Earth Observation,Angara,GEO,1531.3,True,4.06
MSN-0015208,India-EAR-2006-15208,2006-05-20,2006,2,5,India,ISRO,Earth Observation,Falcon Heavy,LEO,2262.1,True,3.43
MSN-0015209,China-WEA-1986-15209,1986-12-04,1986,4,12,China,CNSA,Weather,Ariane 6,LEO,1757.2,True,4.33
MSN-0015210,China-DEE-1979-15210,1979-10-13,1979,4,10,China,CASIC,Deep Space,Proton-M,LEO,3429.0,True,6.29
MSN-0015211,China-WEA-1978-15211,1978-08-19,1978,3,8,China,GALACTIC ENERGY,Weather,Electron,GEO,1284.9,True,3.04
MSN-0015212,USA-SCI-2002-15212,2002-01-11,2002,1,1,USA,Rocket Lab,Science,Ariane 6,GEO,1819.3,True,4.3
MSN-0015213,Japan-SCI-2013-15213,2013-11-11,2013,4,11,Japan,MHI,Science,Ariane 6,LEO,2349.2,True,5.09
MSN-0015214,USA-COM-2012-15214,2012-02-06,2012,1,2,USA,Northrop Grumman,Communications,H-IIA,LEO,7118.5,True,12.23
MSN-0015215,USA-COM-1991-15215,1991-08-01,1991,3,8,USA,Boeing,Communications,Soyuz,LEO,2509.5,True,4.78
MSN-0015216,UAE-COM-2011-15216,2011-01-02,2011,1,1,UAE,UAESA,Communications,Falcon Heavy,GEO,8585.3,True,12.85
MSN-0015217,ESA-WEA-2008-15217,2008-08-16,2008,3,8,ESA,ESA,Weather,Long March 3,LEO,1661.0,True,4.78
MSN-0015218,Russia-TEC-2020-15218,2020-01-07,2020,1,1,Russia,Roscosmos,Technology Demonstration,Electron,Lunar,482.1,True,0.92
MSN-0015219,China-SCI-1982-15219,1982-03-20,1982,1,3,China,CASIC,Science,H3,HEO,1547.8,False,1.59
MSN-0015220,USA-SCI-2003-15220,2003-09-11,2003,3,9,USA,ULA,Science,Atlas V,LEO,1182.0,False,1.54
MSN-0015221,USA-COM-2023-15221,2023-09-22,2023,3,9,USA,ULA,Communications,Ariane 6,LEO,532.6,True,0.57
MSN-0015222,Italy-COM-1985-15222,1985-01-01,1985,1,1,Italy,ASI,Communications,PSLV,SSO,6442.2,True,6.29
MSN-0015223,China-NAV-2024-15223,2024-06-25,2024,2,6,China,GALACTIC ENERGY,Navigation,H3,LEO,1884.2,True,1.4
MSN-0015224,Russia-COM-2015-15224,2015-10-05,2015,4,10,Russia,ISS-Reshetnev,Communications,Long March 3,MEO,5097.9,True,3.09
MSN-0015225,India-MIL-2015-15225,2015-01-10,2015,1,1,India,ISRO,Military Reconnaissance,H3,GEO,2038.8,True,1.95
MSN-0015226,Japan-COM-2004-15226,2004-08-18,2004,3,8,Japan,MHI,Communications,Falcon Heavy,GEO,4306.7,True,3.02
MSN-0015227,Russia-NAV-1989-15227,1989-10-25,1989,4,10,Russia,ISS-Reshetnev,Navigation,Falcon Heavy,GEO,2059.2,True,5.26
MSN-0015228,China-COM-1997-15228,1997-08-27,1997,3,8,China,CASC,Communications,Long March 7,LEO,8471.4,False,9.04
MSN-0015229,UK-COM-2009-15229,2009-12-08,2009,4,12,UK,OneWeb,Communications,Antares,LEO,7605.6,True,11.0
MSN-0015230,ESA-EAR-2011-15230,2011-06-18,2011,2,6,ESA,Arianespace,Earth Observation,Proton-M,MEO,1174.7,True,1.33
MSN-0015231,Russia-DEE-1988-15231,1988-07-12,1988,3,7,Russia,Roscosmos,Deep Space,Vulcan Centaur,LEO,2056.0,False,1.64
MSN-0015232,Russia-TEC-1961-15232,1961-06-13,1961,2,6,Russia,ISS-Reshetnev,Technology Demonstration,GSLV,MEO,641.1,False,0.96
MSN-0015233,India-MIL-2010-15233,2010-04-18,2010,2,4,India,ISRO,Military Reconnaissance,Other,GEO,1668.9,True,4.79
MSN-0015234,Russia-DEE-1996-15234,1996-04-16,1996,2,4,Russia,Roscosmos,Deep Space,GSLV,LEO,408.5,True,0.84
MSN-0015235,China-MIL-2001-15235,2001-07-26,2001,3,7,China,CNSA,Military Reconnaissance,PSLV,LEO,4962.4,True,5.29
MSN-0015236,USA-CRE-1999-15236,1999-04-19,1999,2,4,USA,NASA,Crewed Mission,Ariane 6,LEO,7404.6,False,22.12
MSN-0015237,Germany-MIL-2011-15237,2011-03-03,2011,1,3,Germany,DLR,Military Reconnaissance,Shavit,Heliocentric,10741.2,True,19.59
MSN-0015238,USA-DEE-2022-15238,2022-03-04,2022,1,3,USA,SpaceX,Deep Space,Long March 5,GEO,2669.9,True,3.0
MSN-0015239,Other-SCI-2021-15239,2021-02-17,2021,1,2,Other,Unknown Agency,Science,Angara,LEO,1102.9,True,0.65
MSN-0015240,Russia-NAV-2013-15240,2013-03-12,2013,1,3,Russia,ISS-Reshetnev,Navigation,Other,GEO,1676.1,True,2.65
MSN-0015241,ESA-MIL-2022-15241,2022-11-08,2022,4,11,ESA,ESA,Military Reconnaissance,Proton-M,LEO,7245.2,True,15.48
MSN-0015242,South Korea-TEC-2022-15242,2022-05-05,2022,2,5,South Korea,KARI,Technology Demonstration,Angara,LEO,1009.8,True,0.86
MSN-0015243,USA-COM-2004-15243,2004-07-12,2004,3,7,USA,SpaceX,Communications,Antares,SSO,4130.5,True,7.8
MSN-0015244,Italy-NAV-2005-15244,2005-01-01,2005,1,1,Italy,ASI,Navigation,Long March 5,LEO,2493.0,False,7.33
MSN-0015245,USA-EAR-2017-15245,2017-08-27,2017,3,8,USA,NASA,Earth Observation,PSLV,MEO,761.9,False,1.44
MSN-0015246,USA-SUP-1999-15246,1999-02-27,1999,1,2,USA,NASA,Supply/Resupply,Delta IV,LEO,9106.5,True,5.68
MSN-0015247,ESA-CRE-2012-15247,2012-05-05,2012,2,5,ESA,ESA,Crewed Mission,H-IIA,GTO,11318.0,True,23.22
MSN-0015248,ESA-WEA-1979-15248,1979-05-01,1979,2,5,ESA,Arianespace,Weather,Antares,LEO,1617.9,True,3.95
MSN-0015249,USA-NAV-2016-15249,2016-05-04,2016,2,5,USA,Rocket Lab,Navigation,Long March 2,GTO,3132.7,False,6.93
MSN-0015250,ESA-COM-1989-15250,1989-01-11,1989,1,1,ESA,Arianespace,Communications,Atlas V,LEO,8545.3,True,10.75
MSN-0015251,Italy-CRE-2019-15251,2019-10-09,2019,4,10,Italy,ASI,Crewed Mission,Antares,GEO,14534.0,True,8.77
MSN-0015252,USA-SCI-1987-15252,1987-05-14,1987,2,5,USA,Rocket Lab,Science,Falcon Heavy,LEO,2096.8,True,3.26
MSN-0015253,Russia-EAR-1985-15253,1985-08-10,1985,3,8,Russia,Roscosmos,Earth Observation,Antares,LEO,1829.5,True,1.8
MSN-0015254,China-COM-1988-15254,1988-04-21,1988,2,4,China,CASIC,Communications,NURI,LEO,3500.0,True,5.45
MSN-0015255,Japan-COM-2018-15255,2018-06-04,2018,2,6,Japan,MHI,Communications,Proton-M,GEO,10657.3,True,14.95
MSN-0015256,France-EAR-2014-15256,2014-06-11,2014,2,6,France,CNES,Earth Observation,Delta IV,GEO,1189.1,True,2.75
MSN-0015257,Russia-MIL-1996-15257,1996-11-08,1996,4,11,Russia,ISS-Reshetnev,Military Reconnaissance,Falcon Heavy,HEO,2565.6,True,3.53
MSN-0015258,China-EAR-2017-15258,2017-09-01,2017,3,9,China,GALACTIC ENERGY,Earth Observation,Ariane 5,LEO,1125.8,True,3.3
MSN-0015259,USA-EAR-2006-15259,2006-12-13,2006,4,12,USA,Boeing,Earth Observation,Long March 3,LEO,717.0,True,1.11
MSN-0015260,China-MIL-1997-15260,1997-06-13,1997,2,6,China,GALACTIC ENERGY,Military Reconnaissance,Atlas V,LEO,5361.3,False,6.23
MSN-0015261,Japan-COM-1995-15261,1995-08-03,1995,3,8,Japan,MHI,Communications,Ariane 6,LEO,2208.1,True,2.6
MSN-0015262,USA-EAR-2013-15262,2013-01-16,2013,1,1,USA,SpaceX,Earth Observation,Other,LEO,2574.1,True,2.5
MSN-0015263,USA-EAR-2020-15263,2020-02-12,2020,1,2,USA,Rocket Lab,Earth Observation,Long March 5,LEO,1985.3,True,3.94
MSN-0015264,USA-MIL-1980-15264,1980-10-23,1980,4,10,USA,Boeing,Military Reconnaissance,NURI,LEO,8055.4,True,13.98
