record_id,mission_id,satellite_id,timestamp,country,mission_type,fuel_consumption_kg,energy_consumption_mwh,storage_usage_gb,bandwidth_usage_gbps,ground_station_hours,maintenance_hours,year
RES-0063171,MSN-0084391,SAT-VIRT-58623,1984-11-22,Other,Earth Observation,394.38,49.24,1929.1,11.43,98.8,37.7,1984
RES-0063172,MSN-0091067,SAT-0085851,2009-07-12,USA,Science,537.88,70.06,6387.5,49.72,90.7,35.3,2009
RES-0063173,MSN-0010830,SAT-0010242,2004-04-18,USA,Science,300.93,62.8,3124.2,49.3,38.0,41.2,2004
RES-0063174,MSN-0031692,SAT-0029985,2011-10-25,UK,Science,226.9,42.53,6719.3,23.31,33.4,36.3,2011
RES-0063175,MSN-0005414,SAT-VIRT-01138,1998-07-10,USA,Science,253.65,31.63,4842.6,46.31,73.4,8.8,1998
RES-0063176,MSN-0012973,SAT-0012384,2014-10-22,Russia,Technology Demonstration,120.68,21.12,1714.1,6.33,9.2,29.9,2014
RES-0063177,MSN-0080943,SAT-0076370,1965-11-03,Italy,Navigation,171.44,42.81,712.2,9.55,22.2,22.7,1965
RES-0063178,MSN-0037149,SAT-0035214,2004-03-05,Russia,Technology Demonstration,157.07,35.56,1163.2,7.68,46.2,13.6,2004
RES-0063179,MSN-0086371,SAT-VIRT-71142,1976-10-11,UK,Science,580.1,83.46,9024.2,26.92,161.4,24.2,1976
RES-0063180,MSN-0033226,SAT-0031464,2024-03-04,India,Communications,859.02,145.35,3033.7,9.62,37.9,37.1,2024
RES-0063181,MSN-0038188,SAT-0036189,2005-01-24,USA,Space Station,5377.81,210.85,2753.4,7.97,11.6,19.6,2005
RES-0063182,MSN-0002978,SAT-VIRT-41550,2007-12-16,ESA,Supply/Resupply,347.11,60.17,1290.3,2.46,30.7,34.3,2007
RES-0063183,MSN-0089119,SAT-0083915,1972-07-10,Other,Communications,623.4,162.84,2758.9,4.61,18.3,39.9,1972
RES-0063184,MSN-0017319,SAT-0016483,1983-07-13,USA,Communications,624.26,97.04,1643.5,13.12,59.1,10.7,1983
RES-0063185,MSN-0013847,SAT-VIRT-33802,2003-03-24,China,Earth Observation,226.2,44.73,3617.1,19.64,74.9,13.9,2003
RES-0063186,MSN-0075167,SAT-0070997,1963-03-25,China,Technology Demonstration,214.68,34.8,756.8,4.22,9.9,20.8,1963
RES-0063187,MSN-0000662,SAT-0000632,2001-08-27,USA,Technology Demonstration,96.44,10.71,2809.2,12.36,50.8,9.5,2001
RES-0063188,MSN-0083429,SAT-0078690,2020-10-03,China,Science,70.08,23.96,7117.3,44.11,198.0,26.3,2020
RES-0063189,MSN-0097806,SAT-0092134,2008-07-10,Russia,Communications,609.86,53.95,3153.8,11.33,52.0,31.9,2008
RES-0063190,MSN-0062491,SAT-0059067,2008-05-16,ESA,Technology Demonstration,88.24,28.03,1511.1,1.69,37.0,9.7,2008
RES-0063191,MSN-0070198,SAT-0066256,1995-10-25,Other,Earth Observation,376.9,48.44,10779.9,37.71,66.0,7.6,1995
RES-0063192,MSN-0062268,SAT-VIRT-34315,2003-04-15,Russia,Deep Space,563.56,48.51,1375.4,9.16,60.0,42.4,2003
RES-0063193,MSN-0013991,SAT-VIRT-89180,1964-01-05,USA,Communications,821.81,63.72,2413.9,9.05,9.0,11.2,1964
RES-0063194,MSN-0012035,SAT-0011399,2024-09-09,China,Earth Observation,221.82,30.14,4530.6,35.73,71.0,32.4,2024
RES-0063195,MSN-0037914,SAT-0035903,2017-01-20,China,Science,364.0,24.99,8483.7,49.84,86.9,23.2,2017
RES-0063196,MSN-0055940,SAT-0052931,2015-10-11,France,Technology Demonstration,111.93,25.14,1468.9,7.77,51.0,30.6,2015
RES-0063197,MSN-0086455,SAT-0081500,2016-09-01,China,Communications,853.28,90.21,1043.1,14.33,36.5,17.3,2016
RES-0063198,MSN-0041200,SAT-VIRT-96858,2023-12-05,China,Deep Space,1114.8,118.8,3058.0,14.32,62.0,25.7,2023
RES-0063199,MSN-0014661,SAT-VIRT-99853,2020-12-12,USA,Supply/Resupply,1443.71,114.68,1733.7,4.82,23.3,24.8,2020
RES-0063200,MSN-0080592,SAT-0076030,1995-11-07,Russia,Communications,1661.4,167.44,2606.7,9.77,28.3,25.3,1995
RES-0063201,MSN-0000620,SAT-0000591,2010-09-19,France,Weather,332.9,46.96,2300.9,8.12,133.5,15.9,2010
RES-0063202,MSN-0064778,SAT-0061212,1995-09-09,China,Military Reconnaissance,307.06,29.18,2004.4,10.07,44.1,35.5,1995
RES-0063203,MSN-0012589,SAT-0011963,1974-01-16,China,Communications,274.07,43.59,3450.2,11.34,17.1,16.4,1974
RES-0063204,MSN-0059086,SAT-0055877,1991-12-07,ESA,Communications,690.92,53.53,3132.7,11.35,59.9,11.7,1991
RES-0063205,MSN-0058566,SAT-VIRT-62888,2012-03-01,USA,Deep Space,561.97,56.14,3188.0,12.1,37.6,12.8,2012
RES-0063206,MSN-0074901,SAT-0070772,1984-07-10,USA,Science,230.11,22.55,8380.7,12.02,161.5,7.6,1984
RES-0063207,MSN-0012109,SAT-0011473,1999-11-08,ESA,Weather,128.17,21.42,2518.2,4.48,116.1,26.3,1999
RES-0063208,MSN-0082306,SAT-0077641,2002-09-24,France,Communications,716.03,29.14,2339.5,12.28,47.9,42.5,2002
RES-0063209,MSN-0097706,SAT-VIRT-02978,2024-07-14,USA,Deep Space,782.87,88.12,2510.8,3.93,66.7,34.8,2024
RES-0063210,MSN-0068285,SAT-0064462,2007-05-13,Russia,Science,69.4,31.72,10885.9,24.13,40.7,43.0,2007
RES-0063211,MSN-0074231,SAT-0070119,1976-02-04,China,Earth Observation,400.76,24.98,9685.8,39.34,214.8,47.1,1976
RES-0063212,MSN-0096849,SAT-0091224,2013-05-09,USA,Earth Observation,294.12,46.58,12042.6,31.77,168.4,17.8,2013
RES-0063213,MSN-0041079,SAT-0038931,2021-04-21,USA,Science,268.25,46.08,4380.5,50.82,74.1,29.8,2021
RES-0063214,MSN-0065677,SAT-0062032,2022-07-11,China,Earth Observation,378.93,56.68,4220.3,34.04,195.3,11.8,2022
RES-0063215,MSN-0000647,SAT-0000617,1985-01-24,Japan,Science,848.65,90.54,11947.4,3.66,40.0,27.0,1985
RES-0063216,MSN-0000991,SAT-0000921,1985-07-22,Israel,Science,478.64,61.05,4674.1,38.85,79.2,7.2,1985
RES-0063217,MSN-0091812,SAT-0086566,1992-03-05,China,Weather,308.92,53.79,3202.8,29.25,55.6,41.9,1992
RES-0063218,MSN-0012401,SAT-0011779,2003-08-15,USA,Navigation,88.71,10.86,1455.6,1.08,16.1,4.6,2003
RES-0063219,MSN-0066859,SAT-0063150,1988-06-03,Israel,Earth Observation,235.78,55.53,7108.9,4.17,112.6,38.2,1988
RES-0063220,MSN-0063402,SAT-0059936,2014-03-21,China,Navigation,104.81,34.09,3337.6,12.14,48.9,11.7,2014
RES-0063221,MSN-0091952,SAT-0086695,2005-09-02,UK,Technology Demonstration,166.26,29.55,3450.5,4.31,61.1,16.1,2005
RES-0063222,MSN-0096014,SAT-0090420,1988-12-16,USA,Earth Observation,117.92,29.13,7807.6,6.68,124.4,26.4,1988
RES-0063223,MSN-0058844,SAT-VIRT-98780,2007-04-18,China,Deep Space,887.04,86.54,3265.7,10.29,52.1,8.0,2007
RES-0063224,MSN-0039558,SAT-0037497,1985-09-13,Russia,Navigation,333.62,47.5,2233.5,6.39,42.7,35.7,1985
RES-0063225,MSN-0087479,SAT-0082442,2010-06-24,USA,Earth Observation,92.01,46.95,3733.6,50.89,89.7,16.4,2010
RES-0063226,MSN-0064130,SAT-0060627,2005-05-20,Japan,Science,203.39,34.92,2380.9,10.81,125.3,9.6,2005
RES-0063227,MSN-0024277,SAT-VIRT-19636,1973-08-11,USA,Navigation,472.44,64.13,1256.9,5.94,51.5,39.2,1973
RES-0063228,MSN-0092435,SAT-0087124,2007-05-15,China,Earth Observation,185.08,52.02,5202.4,3.98,77.7,35.8,2007
RES-0063229,MSN-0078503,SAT-0074103,2011-03-04,Russia,Technology Demonstration,76.41,22.93,2826.5,14.11,40.8,26.8,2011
RES-0063230,MSN-0061137,SAT-VIRT-90306,2023-05-02,USA,Supply/Resupply,2216.8,95.28,1503.7,5.74,57.4,26.2,2023
RES-0063231,MSN-0080671,SAT-0076110,1984-01-26,UK,Communications,555.96,38.51,2542.4,1.69,11.0,35.4,1984
RES-0063232,MSN-0076460,SAT-0072182,2000-01-04,Russia,Science,24.2,20.61,11890.3,28.2,174.9,11.9,2000
RES-0063233,MSN-0055904,SAT-0052899,2022-12-21,USA,Science,275.93,49.76,5306.7,30.12,183.8,14.0,2022
RES-0063234,MSN-0072392,SAT-0068352,2016-07-03,Russia,Navigation,269.73,30.23,2270.6,2.7,26.1,35.7,2016
RES-0063235,MSN-0002372,SAT-0002235,2020-03-01,USA,Space Station,2189.16,383.92,1224.1,11.9,50.1,37.6,2020
RES-0063236,MSN-0050500,SAT-0047786,2009-02-28,China,Navigation,452.31,42.01,3051.2,6.38,15.5,26.9,2009
RES-0063237,MSN-0009579,SAT-VIRT-51144,2021-10-06,USA,Deep Space,499.1,52.42,2817.7,9.91,25.6,39.8,2021
RES-0063238,MSN-0017845,SAT-VIRT-20355,2019-11-07,Russia,Supply/Resupply,1900.26,194.39,1834.0,10.24,46.6,31.0,2019
RES-0063239,MSN-0076345,SAT-0072055,2003-10-19,USA,Earth Observation,295.92,75.46,9039.3,47.06,184.5,47.9,2003
RES-0063240,MSN-0014588,SAT-0013877,2018-02-07,Canada,Earth Observation,223.36,23.21,6240.0,48.47,117.9,35.6,2018
RES-0063241,MSN-0007558,SAT-0007053,1969-11-25,USA,Science,566.24,59.39,12239.1,13.07,123.7,26.6,1969
RES-0063242,MSN-0056186,SAT-0053160,1996-05-10,France,Science,206.32,36.08,11955.7,40.55,41.2,35.0,1996
RES-0063243,MSN-0035133,SAT-0033263,1988-11-02,France,Science,285.33,48.45,7167.9,17.01,123.5,38.9,1988
RES-0063244,MSN-0081792,SAT-VIRT-51405,2000-12-03,Israel,Deep Space,721.68,75.38,2848.8,1.8,30.1,29.7,2000
RES-0063245,MSN-0075158,SAT-0070990,2014-09-16,Russia,Communications,341.26,36.72,2163.2,13.06,53.3,44.7,2014
RES-0063246,MSN-0097024,SAT-0091397,2011-07-14,USA,Communications,900.25,111.32,2747.6,6.4,37.2,25.1,2011
RES-0063247,MSN-0022364,SAT-0021235,1982-05-07,Russia,Science,148.31,32.23,7890.1,4.97,198.4,42.9,1982
RES-0063248,MSN-0096331,SAT-0090728,2022-07-26,ESA,Communications,1078.08,114.99,1639.0,10.59,42.1,20.5,2022
RES-0063249,MSN-0083766,SAT-VIRT-91628,2020-12-03,China,Supply/Resupply,939.49,151.59,3021.4,14.36,13.5,27.7,2020
RES-0063250,MSN-0003505,SAT-0003302,2015-01-15,China,Communications,677.68,44.43,3000.5,4.21,31.1,39.6,2015
RES-0063251,MSN-0073316,SAT-VIRT-31072,1984-02-12,Russia,Earth Observation,115.61,26.14,5591.2,49.95,222.4,29.0,1984
RES-0063252,MSN-0082873,SAT-0078160,2014-03-12,ESA,Communications,263.22,41.72,1986.2,7.55,38.9,25.8,2014
RES-0063253,MSN-0021429,SAT-VIRT-32843,1986-11-06,USA,Communications,489.41,54.54,1111.8,2.9,33.8,21.5,1986
RES-0063254,MSN-0070806,SAT-0066810,1997-04-21,USA,Navigation,420.08,56.19,2134.9,3.9,61.5,14.1,1997
RES-0063255,MSN-0065125,SAT-VIRT-77080,1967-07-01,France,Earth Observation,392.8,32.43,9496.4,35.01,80.3,41.0,1967
RES-0063256,MSN-0001355,SAT-0001272,1981-11-25,Russia,Earth Observation,170.58,15.82,4227.7,30.03,215.4,29.9,1981
RES-0063257,MSN-0006372,SAT-VIRT-28200,1969-01-25,China,Crewed Mission,2348.82,297.77,891.5,1.59,45.9,18.6,1969
RES-0063258,MSN-0036612,SAT-0034707,1989-02-01,USA,Earth Observation,176.65,20.18,9606.2,31.94,126.5,47.9,1989
RES-0063259,MSN-0005487,SAT-0005148,2012-05-05,USA,Earth Observation,159.85,47.2,9954.9,8.76,225.9,30.7,2012
RES-0063260,MSN-0096210,SAT-0090605,2014-01-26,USA,Science,287.07,41.93,11655.0,17.46,215.8,41.9,2014
RES-0063261,MSN-0030555,SAT-0028921,2023-04-25,Russia,Weather,53.76,25.18,5593.3,12.79,126.7,15.8,2023
RES-0063262,MSN-0098496,SAT-VIRT-47019,1974-08-18,Russia,Crewed Mission,873.64,61.78,1486.8,6.43,19.8,15.9,1974
RES-0063263,MSN-0069836,SAT-0065900,2011-04-14,UK,Earth Observation,523.69,70.58,7169.4,30.37,233.4,44.7,2011
RES-0063264,MSN-0006262,SAT-0005854,2002-12-21,Russia,Weather,253.32,39.55,6683.3,3.71,81.6,8.4,2002
RES-0063265,MSN-0089557,SAT-0084351,1990-04-03,Germany,Communications,1296.7,110.58,2537.3,6.32,9.3,17.7,1990
RES-0063266,MSN-0059707,SAT-0056483,1997-04-11,Canada,Technology Demonstration,174.79,33.62,2679.1,12.58,55.3,12.5,1997
RES-0063267,MSN-0006203,SAT-0005797,2003-03-24,Japan,Earth Observation,222.03,30.19,7912.5,41.57,71.4,5.6,2003
RES-0063268,MSN-0010903,SAT-0010303,2006-06-16,India,Navigation,250.77,21.08,946.1,6.98,13.8,47.7,2006
RES-0063269,MSN-0064250,SAT-0060732,2017-11-06,Other,Earth Observation,188.08,27.74,10386.1,46.66,160.5,35.4,2017
RES-0063270,MSN-0025197,SAT-0023841,1974-07-09,UAE,Science,29.52,20.25,4026.2,39.6,50.4,41.8,1974
RES-0063271,MSN-0042206,SAT-0040078,2015-11-23,USA,Weather,200.04,23.16,2975.1,14.46,111.3,8.4,2015
RES-0063272,MSN-0057518,SAT-0054426,2014-10-25,China,Science,116.06,9.99,2851.3,19.36,91.6,29.5,2014
RES-0063273,MSN-0061329,SAT-0057979,2023-01-14,USA,Navigation,227.79,26.77,2395.1,6.56,24.2,11.4,2023
RES-0063274,MSN-0053158,SAT-0050382,1995-12-24,China,Military Reconnaissance,339.27,32.61,3468.1,11.76,50.9,41.1,1995
RES-0063275,MSN-0052730,SAT-0049997,2021-11-04,China,Earth Observation,22.43,23.72,12115.1,25.76,168.8,42.2,2021
RES-0063276,MSN-0070404,SAT-0066444,2003-12-22,Russia,Science,612.1,53.22,1991.8,9.94,140.6,18.7,2003
RES-0063277,MSN-0089835,SAT-0084627,2003-05-12,Russia,Communications,1281.15,103.28,1135.6,4.86,55.7,11.2,2003
RES-0063278,MSN-0088864,SAT-VIRT-64215,1997-02-05,USA,Deep Space,463.93,53.06,2704.2,3.99,10.6,30.2,1997
RES-0063279,MSN-0090902,SAT-0085685,2009-09-07,Russia,Communications,1111.48,52.26,3400.4,1.41,22.2,12.5,2009
RES-0063280,MSN-0013448,SAT-0012820,2023-04-17,Japan,Earth Observation,386.7,57.79,8193.8,4.12,143.9,43.0,2023
RES-0063281,MSN-0036666,SAT-0034759,2002-06-03,Russia,Military Reconnaissance,543.13,81.81,973.9,10.15,8.9,6.4,2002
RES-0063282,MSN-0064780,SAT-0061213,2024-07-08,USA,Navigation,66.31,12.44,1146.3,6.17,29.7,32.4,2024
RES-0063283,MSN-0068591,SAT-0064774,2004-12-14,USA,Communications,765.91,195.87,2756.7,13.69,45.0,15.3,2004
RES-0063284,MSN-0054268,SAT-0051388,2007-09-01,China,Navigation,516.94,63.05,1320.4,14.25,28.1,9.4,2007
RES-0063285,MSN-0000256,SAT-0000252,2002-07-07,Israel,Earth Observation,286.95,36.27,11318.4,5.64,129.3,18.9,2002
RES-0063286,MSN-0083179,SAT-0078448,2021-11-03,Russia,Earth Observation,179.03,33.29,10735.7,15.81,226.7,41.0,2021
RES-0063287,MSN-0058535,SAT-0055367,2022-04-19,Russia,Space Station,2850.63,439.25,585.8,14.21,33.6,25.1,2022
RES-0063288,MSN-0074804,SAT-VIRT-90406,1997-07-04,Russia,Supply/Resupply,1207.43,38.91,2596.2,9.36,43.3,25.3,1997
RES-0063289,MSN-0006077,SAT-VIRT-10330,2003-10-26,USA,Deep Space,465.67,37.91,2777.9,13.81,8.6,30.8,2003
RES-0063290,MSN-0099360,SAT-0093558,2022-06-10,India,Earth Observation,192.33,28.13,5172.9,28.31,191.2,36.0,2022
RES-0063291,MSN-0086467,SAT-0081509,2019-07-11,India,Earth Observation,195.46,42.7,5528.0,27.9,112.8,40.6,2019
RES-0063292,MSN-0052789,SAT-VIRT-74722,1976-10-21,USA,Science,380.87,70.36,9006.8,50.14,112.0,5.9,1976
RES-0063293,MSN-0064116,SAT-0060614,2022-12-02,China,Communications,381.12,44.45,1162.7,6.31,47.0,42.8,2022
RES-0063294,MSN-0068213,SAT-VIRT-48364,1966-01-13,ESA,Earth Observation,211.67,36.37,4690.5,34.11,55.5,5.8,1966
RES-0063295,MSN-0053501,SAT-VIRT-83727,1987-12-04,USA,Weather,118.57,27.55,2237.4,26.45,114.0,13.7,1987
RES-0063296,MSN-0047367,SAT-0044806,1987-07-03,ESA,Technology Demonstration,34.69,23.61,2950.9,3.63,38.5,8.6,1987
RES-0063297,MSN-0027519,SAT-0026015,1972-07-19,USA,Communications,636.83,61.02,2529.8,9.55,63.3,19.8,1972
RES-0063298,MSN-0046241,SAT-0043815,2004-10-06,USA,Communications,1100.0,79.04,2355.5,4.38,28.7,46.3,2004
RES-0063299,MSN-0053763,SAT-0050922,2005-03-11,Brazil,Communications,1648.85,114.23,591.5,7.13,39.2,38.8,2005
RES-0063300,MSN-0049117,SAT-VIRT-39326,1987-10-27,USA,Technology Demonstration,227.48,22.32,2645.7,2.65,30.4,12.0,1987
RES-0063301,MSN-0006005,SAT-0005632,2016-05-12,Other,Space Station,2417.29,145.69,1597.9,3.84,27.0,41.7,2016
RES-0063302,MSN-0030635,SAT-VIRT-84235,1972-03-15,India,Deep Space,768.37,84.51,3349.4,1.08,27.9,33.3,1972
RES-0063303,MSN-0054126,SAT-0051256,2002-02-28,Russia,Military Reconnaissance,1757.23,110.29,2747.1,12.74,25.5,40.8,2002
RES-0063304,MSN-0068333,SAT-0064510,1982-06-07,Brazil,Communications,211.54,45.05,601.1,13.2,55.3,35.3,1982
RES-0063305,MSN-0011084,SAT-0010455,1984-06-03,USA,Communications,270.64,41.54,2064.1,2.87,60.8,29.3,1984
RES-0063306,MSN-0069036,SAT-0065182,2000-06-09,Russia,Technology Demonstration,36.62,18.65,1519.8,9.76,49.1,35.5,2000
RES-0063307,MSN-0018922,SAT-0017942,2007-06-18,India,Technology Demonstration,145.44,22.74,1994.7,14.53,25.6,21.4,2007
RES-0063308,MSN-0062459,SAT-VIRT-39316,2008-04-13,China,Deep Space,1022.64,73.63,2823.6,11.66,47.9,29.9,2008
RES-0063309,MSN-0099750,SAT-0093930,1998-07-22,Japan,Science,82.34,32.9,8082.9,10.72,194.8,20.8,1998
RES-0063310,MSN-0023155,SAT-0021965,1991-07-02,USA,Science,646.87,63.86,3589.4,24.93,103.2,34.1,1991
RES-0063311,MSN-0054029,SAT-0051165,2010-02-07,USA,Weather,184.85,36.64,2312.1,22.66,46.0,30.6,2010
RES-0063312,MSN-0068800,SAT-0064973,2022-04-04,Russia,Science,230.76,28.72,9160.6,37.14,132.3,15.4,2022
RES-0063313,MSN-0028018,SAT-VIRT-42862,1993-05-14,USA,Crewed Mission,1664.25,180.7,1975.3,9.48,47.5,42.5,1993
RES-0063314,MSN-0042757,SAT-0040577,1993-07-26,ESA,Earth Observation,302.38,18.61,3916.2,48.26,204.2,34.4,1993
RES-0063315,MSN-0097668,SAT-VIRT-98836,2024-06-06,Other,Deep Space,571.02,68.66,3351.1,4.58,18.6,40.5,2024
RES-0063316,MSN-0068262,SAT-0064444,2014-12-02,Russia,Communications,1170.86,170.59,3238.4,3.51,31.4,17.7,2014
RES-0063317,MSN-0011749,SAT-0011118,2005-02-27,USA,Science,244.49,21.57,2341.7,47.61,33.1,8.3,2005
RES-0063318,MSN-0076009,SAT-VIRT-62309,2015-07-12,Russia,Crewed Mission,2870.46,282.17,2450.3,14.1,37.2,11.0,2015
RES-0063319,MSN-0082193,SAT-0077532,2008-12-27,USA,Communications,1201.25,141.53,1516.5,14.65,43.6,34.4,2008
RES-0063320,MSN-0065056,SAT-0061483,1996-11-07,Japan,Technology Demonstration,80.15,20.15,870.7,13.74,25.5,44.3,1996
RES-0063321,MSN-0097970,SAT-0092280,2020-01-08,Russia,Earth Observation,150.83,16.7,3062.3,43.44,162.9,24.9,2020
RES-0063322,MSN-0050844,SAT-0048108,1994-07-19,Other,Space Station,3798.05,275.04,2085.7,13.95,33.7,38.0,1994
RES-0063323,MSN-0011931,SAT-0011294,1998-11-10,Germany,Earth Observation,483.33,31.96,2356.5,44.6,78.0,39.7,1998
RES-0063324,MSN-0048215,SAT-0045591,2006-07-15,Russia,Earth Observation,479.86,39.86,10634.1,18.75,48.5,32.3,2006
RES-0063325,MSN-0082340,SAT-0077673,1977-12-04,Russia,Military Reconnaissance,572.64,129.62,1993.3,3.95,9.6,8.8,1977
RES-0063326,MSN-0051380,SAT-0048620,2011-07-09,Russia,Earth Observation,283.93,43.31,10221.0,9.19,177.5,11.7,2011
RES-0063327,MSN-0007132,SAT-0006641,2003-04-12,ESA,Earth Observation,170.9,63.14,2708.1,20.0,109.4,16.0,2003
RES-0063328,MSN-0067080,SAT-VIRT-47750,1969-09-19,India,Deep Space,54.5,10.97,1588.0,11.71,56.2,15.2,1969
RES-0063329,MSN-0022121,SAT-0021000,2003-08-10,ESA,Technology Demonstration,117.5,17.22,2194.9,6.94,14.6,30.1,2003
RES-0063330,MSN-0001796,SAT-0001700,1998-10-11,Canada,Communications,509.71,30.36,1527.2,7.48,62.6,28.0,1998
RES-0063331,MSN-0090490,SAT-0085287,1977-03-10,USA,Navigation,433.63,41.74,2148.0,7.2,44.2,24.6,1977
RES-0063332,MSN-0021452,SAT-VIRT-08006,2002-07-13,ESA,Deep Space,423.88,60.99,1351.8,14.63,16.0,36.4,2002
RES-0063333,MSN-0068850,SAT-0065017,2018-12-02,Israel,Navigation,249.2,57.36,595.7,4.17,64.6,27.8,2018
RES-0063334,MSN-0081871,SAT-VIRT-73373,1982-03-13,USA,Supply/Resupply,1100.95,95.51,3422.2,8.29,26.8,37.3,1982
RES-0063335,MSN-0057210,SAT-0054145,2012-02-17,Germany,Science,124.76,21.12,2371.0,18.61,83.3,14.4,2012
RES-0063336,MSN-0044810,SAT-0042480,1973-03-16,USA,Military Reconnaissance,561.48,77.37,2951.5,11.27,9.0,9.2,1973
RES-0063337,MSN-0028990,SAT-0027430,1990-12-10,Russia,Science,86.19,18.17,2252.6,12.02,119.0,22.5,1990
RES-0063338,MSN-0061174,SAT-VIRT-05529,1993-04-26,Other,Earth Observation,134.44,30.64,2782.3,4.91,179.4,19.3,1993
RES-0063339,MSN-0019210,SAT-0018230,2024-02-10,China,Earth Observation,145.78,21.38,7292.2,14.53,74.6,9.1,2024
RES-0063340,MSN-0080188,SAT-0075625,2004-04-06,Russia,Communications,804.8,78.33,3084.5,6.62,53.4,32.1,2004
RES-0063341,MSN-0032655,SAT-0030908,2008-02-01,USA,Technology Demonstration,79.66,29.93,3351.3,5.77,64.0,15.5,2008
RES-0063342,MSN-0058661,SAT-0055487,1978-11-08,Japan,Communications,701.85,37.23,621.2,10.04,27.8,24.3,1978
RES-0063343,MSN-0041809,SAT-0039681,2013-07-07,China,Earth Observation,291.29,38.43,10858.1,17.23,49.8,44.9,2013
RES-0063344,MSN-0098708,SAT-0092955,2016-12-03,France,Science,63.96,9.25,1969.0,39.37,113.8,23.8,2016
RES-0063345,MSN-0055049,SAT-VIRT-53479,2024-07-14,Russia,Supply/Resupply,2103.88,97.09,3138.8,9.29,34.6,44.8,2024
RES-0063346,MSN-0020939,SAT-0019864,2010-01-11,USA,Communications,791.68,88.39,1512.7,14.65,37.0,20.7,2010
RES-0063347,MSN-0070938,SAT-0066949,2007-04-03,Russia,Science,260.33,50.18,6057.3,37.86,172.2,23.9,2007
RES-0063348,MSN-0044220,SAT-VIRT-61648,1982-08-14,USA,Supply/Resupply,684.93,87.21,1202.7,13.28,53.7,9.5,1982
RES-0063349,MSN-0055359,SAT-VIRT-38687,2001-07-10,China,Deep Space,1370.65,113.65,514.4,4.24,48.3,28.1,2001
RES-0063350,MSN-0055389,SAT-0052430,2024-11-21,South Korea,Navigation,189.54,35.65,1193.3,8.04,44.3,27.9,2024
RES-0063351,MSN-0078428,SAT-0074031,2010-09-18,Russia,Weather,120.24,19.29,4553.8,9.99,34.3,25.0,2010
RES-0063352,MSN-0063101,SAT-0059612,1968-01-15,China,Communications,1585.71,94.35,1978.8,2.05,47.6,19.2,1968
RES-0063353,MSN-0025040,SAT-0023700,2023-06-08,Italy,Science,79.1,33.95,7587.2,5.08,220.5,31.1,2023
RES-0063354,MSN-0068386,SAT-VIRT-53284,2014-08-06,USA,Space Station,2779.91,362.55,3258.8,13.77,47.6,9.8,2014
RES-0063355,MSN-0091715,SAT-0086463,2016-03-09,USA,Science,352.68,33.93,7813.0,10.93,82.7,40.0,2016
RES-0063356,MSN-0066508,SAT-0062807,2015-10-11,India,Communications,1275.19,46.48,2889.2,1.61,23.2,39.5,2015
RES-0063357,MSN-0011970,SAT-0011339,2020-11-13,USA,Science,585.13,23.12,2469.2,7.97,144.2,8.5,2020
RES-0063358,MSN-0063851,SAT-VIRT-63915,1969-05-12,USA,Weather,218.45,13.32,4722.7,13.21,71.1,8.9,1969
RES-0063359,MSN-0050999,SAT-VIRT-65871,2014-03-12,China,Supply/Resupply,1118.32,104.65,1700.6,4.32,45.0,41.6,2014
RES-0063360,MSN-0076449,SAT-0072169,2016-04-13,China,Earth Observation,269.23,67.04,5015.6,32.45,192.6,12.8,2016
RES-0063361,MSN-0049006,SAT-0046355,2012-01-18,USA,Technology Demonstration,97.67,33.15,2563.7,13.49,11.4,30.6,2012
RES-0063362,MSN-0037172,SAT-0035234,1963-07-05,ESA,Earth Observation,158.76,37.86,8571.2,17.71,166.4,47.5,1963
RES-0063363,MSN-0036310,SAT-0034416,1996-11-10,USA,Space Station,2997.4,282.44,2143.0,11.79,46.1,29.5,1996
RES-0063364,MSN-0079869,SAT-0075340,2015-10-18,USA,Military Reconnaissance,1134.5,88.75,1997.1,1.63,37.8,27.2,2015
RES-0063365,MSN-0098558,SAT-0092815,1985-02-24,USA,Science,172.22,53.6,10061.8,51.64,176.8,22.9,1985
RES-0063366,MSN-0028813,SAT-VIRT-83460,1993-04-23,ESA,Earth Observation,371.79,42.6,10341.1,51.1,32.4,4.1,1993
RES-0063367,MSN-0050659,SAT-0047926,1984-06-24,USA,Communications,952.66,68.97,3128.5,1.5,50.5,13.3,1984
RES-0063368,MSN-0091043,SAT-VIRT-36247,2016-06-26,India,Technology Demonstration,48.23,12.83,2949.2,3.17,63.1,28.7,2016
RES-0063369,MSN-0047593,SAT-0045031,1999-03-17,USA,Communications,885.56,100.67,1326.3,3.56,39.4,29.6,1999
RES-0063370,MSN-0003561,SAT-0003358,2023-07-16,USA,Science,448.65,52.4,3864.4,17.93,30.5,5.4,2023
RES-0063371,MSN-0095975,SAT-0090385,1995-01-20,China,Earth Observation,45.79,21.7,9811.3,14.5,203.5,38.7,1995
RES-0063372,MSN-0012381,SAT-0011753,2010-11-03,China,Communications,776.98,78.44,864.7,5.11,20.5,16.8,2010
RES-0063373,MSN-0036098,SAT-0034208,1981-10-22,Brazil,Science,282.39,60.91,10830.7,10.0,218.8,5.9,1981
RES-0063374,MSN-0092610,SAT-0087275,2018-05-08,Russia,Space Station,3466.91,114.36,2084.3,1.98,8.4,31.5,2018
RES-0063375,MSN-0088191,SAT-0083078,1985-09-18,Russia,Communications,356.09,58.53,1234.2,10.9,11.2,26.5,1985
